input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_subject_org_,cdn_name,tech_,cdn,webserver,tls_mismatched,final_url,csp_domains_,tls_wildcard_certificate
d-mall-1.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,d-mall-1.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,d-mall-1.shopclues.com,443,https://d-mall-1.shopclues.com:443,https,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
d-town-car-accessories.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,,,,,,,,,,,,,,,,,,,80,http://d-town-car-accessories.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
daman-boutique-1.shopclues.com,Daman Boutique,200,14308,,,,,,,,,,,,,,,,,,,80,http://daman-boutique-1.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,447,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
darshna-feshion-assories-1.shopclues.com,(darshna feshion assories ),200,13221,,,,,,,,,,,,,,,,,,,80,http://darshna-feshion-assories-1.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
dcosta-textiles-1.shopclues.com,Dcosta  textiles,200,15762,dcosta-textiles-1.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,dcosta-textiles-1.shopclues.com,443,https://dcosta-textiles-1.shopclues.com:443,https,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,479,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
ddms-delhi.shopclues.com,DDMS-DELHI,200,13108,ddms-delhi.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,ddms-delhi.shopclues.com,443,https://ddms-delhi.shopclues.com:443,https,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
deal-sasta.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,deal-sasta.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,deal-sasta.shopclues.com,443,https://deal-sasta.shopclues.com:443,https,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
dealer.cfs.canon.com,CFS Dealer Portal,200,12720,dealer.cfs.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-06-19T00:00:00Z,2024-06-18T23:59:59Z,"CN=dealer.cfs.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",dealer.cfs.canon.com,dealer.cfs.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,4a8bc43b7224ac216418a139f4136ba7,3f8224a3e222587c67e147614c879d1230dea52e1d530fa26500272e973801b1,ctls,dealer.cfs.canon.com,443,https://dealer.cfs.canon.com:443,https,text/html,GET,146.184.169.102,/,-520553615,146.184.169.102,71,False,"Canon U.S.A., INC.",,Windows Server,,Microsoft-IIS/10.0,,https://dealer.cfs.canon.com/ui/,,
dealking-pvt-ltd.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,dealking-pvt-ltd.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,dealking-pvt-ltd.shopclues.com,443,https://dealking-pvt-ltd.shopclues.com:443,https,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
deals-mela.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,,,,,,,,,,,,,,,,,,,80,http://deals-mela.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
deals-on-demand-1.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,deals-on-demand-1.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,deals-on-demand-1.shopclues.com,443,https://deals-on-demand-1.shopclues.com:443,https,text/html,GET,13.233.9.122,/,,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
dealsfive-1.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,,,,,,,,,,,,,,,,,,,80,http://dealsfive-1.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
dealsononline.shopclues.com,DealsOnOnline,200,13135,,,,,,,,,,,,,,,,,,,80,http://dealsononline.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
dealspark.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,,,,,,,,,,,,,,,,,,,80,http://dealspark.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
dealzown.shopclues.com,Clues Network Pvt. Ltd. API System,200,22686,,,,,,,,,,,,,,,,,,,80,http://dealzown.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
debnath-store-1.shopclues.com,Debnath Store,200,14551,,,,,,,,,,,,,,,,,,,80,http://debnath-store-1.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,451,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
decora-furniture-1.shopclues.com,DECORA FURNITURE,200,13168,decora-furniture-1.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,decora-furniture-1.shopclues.com,443,https://decora-furniture-1.shopclues.com:443,https,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
deepti-enterprises-1.shopclues.com,DEEPTI  ENTERPRISES,200,13178,,,,,,,,,,,,,,,,,,,80,http://deepti-enterprises-1.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
deerghayurveda-1.shopclues.com,Deerghayurveda,200,13162,deerghayurveda-1.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,deerghayurveda-1.shopclues.com,443,https://deerghayurveda-1.shopclues.com:443,https,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
demo.usa.canon.com,E-Business Suite Home Page Redirect,200,1275,demo.usa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=travelexpensedv.cusa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",travelexpensedv.cusa.canon.com,travelexpensedv.cusa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,08705e853c72e7d8e6273d1de538bd20,2186b461c084cb46f6446eb2e4916dedbc85197d0a7297613f6d5f357c20968b,ctls,demo.usa.canon.com,443,https://demo.usa.canon.com:443,https,text/html,GET,146.184.161.47,/,-1377982696,146.184.161.47,32,False,"Canon U.S.A., INC.",,,,,True,,URL=http://nyrhdv214.cusa.canon.com:8050/OA_HTML/AppsLogin,
demokrazy.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,,,,,,,,,,,,,,,,,,,80,http://demokrazy.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
desi-chowk-1.shopclues.com,Desi Chowk,200,13118,desi-chowk-1.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,desi-chowk-1.shopclues.com,443,https://desi-chowk-1.shopclues.com:443,https,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
desi-karigar-1.shopclues.com,Clues Network Pvt. Ltd. API System,200,22686,,,,,,,,,,,,,,,,,,,80,http://desi-karigar-1.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
developer.shopclues.com,Apache HTTP Server Test Page powered by CentOS,403,4897,developer.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-15T00:00:00Z,2024-04-13T23:59:59Z,CN=*.shopclues.com,*.shopclues.com,*.shopclues.net,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,952ded3887508f19df3c5302f2ae3926,e19875d5a84e5c0dcc23e29a80a084f89d1eaaf02c2d73efa17b4368d60c4b9e,ctls,developer.shopclues.com,443,https://developer.shopclues.com:443,https,text/html,GET,13.127.233.26,/,-366337701,13.126.157.101,121,False,,,Nginx,,nginx,,,,True
developersupport.usa.canon.com,,200,605,developersupport.usa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-12-30T00:00:00Z,2024-01-02T23:59:59Z,"CN=developersupport.usa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",developersupport.usa.canon.com,developersupport.usa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,23a5db5fd67c8383fa840be17b050994,0737895d598c78cb8f55f0e6f492251e42b41240589c13be698b80f8f38c533e,ctls,developersupport.usa.canon.com,443,https://developersupport.usa.canon.com:443,https,text/html,GET,85.222.140.10,/,1433417005,85.222.140.11,28,False,"Canon U.S.A., INC.",,Salesforce,,sfdcedge,,,,
deventerprise-1.shopclues.com,dev_enterprise,200,13148,,,,,,,,,,,,,,,,,,,80,http://deventerprise-1.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
dhavalsshoppe.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,dhavalsshoppe.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,dhavalsshoppe.shopclues.com,443,https://dhavalsshoppe.shopclues.com:443,https,text/html,GET,13.233.9.122,/,,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
di-classe-1.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,di-classe-1.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,di-classe-1.shopclues.com,443,https://di-classe-1.shopclues.com:443,https,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
digital-india-1.shopclues.com,digital india,200,13145,digital-india-1.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,digital-india-1.shopclues.com,443,https://digital-india-1.shopclues.com:443,https,text/html,GET,13.233.9.122,/,,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
discountshoppe.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,,,,,,,,,,,,,,,,,,,80,http://discountshoppe.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
disha-publication-1.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,,,,,,,,,,,,,,,,,,,80,http://disha-publication-1.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
dispatch.cusa.canon.com,Canon ePartners,200,2176,epartners2.csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-08-24T00:00:00Z,2023-08-24T23:59:59Z,"CN=epartners2.csa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",epartners2.csa.canon.com,epartners2.csa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,86a160eb2578b614deed0f94a49e2429,9e5be7d4767c406b67814d430f9298b76ef07770758f8919abdc641e4fd7f1ee,ctls,epartners2.csa.canon.com,443,https://dispatch.cusa.canon.com:443,https,text/html,GET,146.184.161.149,/,1140977752,146.184.161.149,36,False,"Canon U.S.A., INC.",,Java Servlet:3.0,,,,https://epartners2.csa.canon.com/csaEP/login,,
dmp-carrycases-1.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,,,,,,,,,,,,,,,,,,,80,http://dmp-carrycases-1.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
dn-techno-solutions.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,,,,,,,,,,,,,,,,,,,80,http://dn-techno-solutions.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
dolphin-automation-1.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,dolphin-automation-1.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,dolphin-automation-1.shopclues.com,443,https://dolphin-automation-1.shopclues.com:443,https,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
doordrishti.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,,,,,,,,,,,,,,,,,,,80,http://doordrishti.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
dotsale18.shopclues.com,Clues Network Pvt. Ltd. API System,200,22686,,,,,,,,,,,,,,,,,,,80,http://dotsale18.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
downloads.canon.com,,404,10,downloads.canon.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-20T00:00:00Z,2024-07-18T23:59:59Z,"CN=www.usa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",www.usa.canon.com,www.video-media.usa.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,bfcd27638daa7f42ac6ee440e942ed0c,f571865d73a5e7fb9997d65065e75d81cc00eb3fd693ced384501137c5ac9903,ctls,downloads.canon.com,443,https://downloads.canon.com:443,https,,GET,23.38.98.66,/,1864250944,23.38.98.102,2,False,"Canon U.S.A., INC.",,,,AkamaiNetStorage,,,,
dr-cure-and-care-1.shopclues.com,DR. CURE AND CARE,200,13171,,,,,,,,,,,,,,,,,,,80,http://dr-cure-and-care-1.shopclues.com:80,http,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,
drapes-and-yards.shopclues.com,Drapes And Yards,200,13162,drapes-and-yards.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,drapes-and-yards.shopclues.com,443,https://drapes-and-yards.shopclues.com:443,https,text/html,GET,13.233.9.122,/,,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
dreambolic-1.shopclues.com,Dreambolic,200,13120,dreambolic-1.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,dreambolic-1.shopclues.com,443,https://dreambolic-1.shopclues.com:443,https,text/html,GET,13.233.9.122,/,,13.233.9.122,415,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
drugneed.shopclues.com,Clues Network Pvt. Ltd. API System,200,22550,drugneed.shopclues.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-04-16T07:03:22Z,2023-05-18T07:03:22Z,CN=*.shopclues.com,*.shopclues.com,shopclues.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",e8d0b08337d9a0bc3c2df4b253552b2e,b5369c059ff6d516f7b03bcbf35a8d39ab6a7ea4d7ac16b9a2d9e7b84dab0fcc,ctls,drugneed.shopclues.com,443,https://drugneed.shopclues.com:443,https,text/html,GET,13.233.9.122,/,1681382058,13.233.9.122,492,False,,,PHP:5.4.45,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips PHP/5.4.45,,,,True
