input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,tls_mismatched,content_type,final_url,cdn_name,cdn,tls_expired,tls_self_signed,tls_emails_,csp_domains_
api.edp.base.be,,403,13,api.edp.base.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:31:38Z,2024-05-19T15:31:37Z,"CN=*.edp.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.edp.telenet.be,Telenet BV,edp.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,2bd6c370a0234115ef121f3f93e5d430,e88870bef0723493b3c759680ece6cde0167bbea23a2169308208ba72fe18df6,True,ctls,api.edp.base.be,443,https://api.edp.base.be:443,https,,GET,213.224.233.2,/,-1872029577,2a02:1800:1e0:6003::8,,1,False,True,text/html,,,,,,,
api.edp.yeloplay.be,Telenet TV Yelo,200,1338,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://api.edp.yeloplay.be:443,https,,GET,213.224.225.23,/,17458278,2a02:1800:1e0:4081::6:1a9d,,34,False,,text/html,https://yelo.telenet.tv/error.html,,,,,,
api.fut.yeloplay.be,Telenet TV Yelo,200,1338,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://api.fut.yeloplay.be:443,https,,GET,213.224.185.249,/,17458278,2a02:1800:100:4041::6:1,,34,False,,text/html,https://yelo.telenet.tv/error.html,,,,,,
api.int.telenet.be,,403,13,api.int.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:31:55Z,2024-05-19T15:31:54Z,"CN=*.int.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.int.telenet.be,Telenet BV,int.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,4d985344e89818a90b3d0baec8f26187,b012456b4f2ae7b13555bf6294f1109e3ba4fed224d7b3550e11bc26674e1e50,True,ctls,api.int.telenet.be,443,https://api.int.telenet.be:443,https,,GET,213.224.233.5,/,-1872029577,2a02:1800:1e0:6003::1d,HSTS,1,False,,text/html,,,,,,,
api.prd.base.be,,403,13,api.prd.base.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,api.prd.base.be,443,https://api.prd.base.be:443,https,,GET,213.224.232.1,/,-1872029577,2a02:1800:100:6000::1,,1,False,True,text/html,,,,,,,
api.prd.telenet.be,,403,13,api.prd.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,api.prd.telenet.be,443,https://api.prd.telenet.be:443,https,,GET,213.224.232.1,/,-1872029577,2a02:1800:100:6000::1,HSTS,1,False,,text/html,,,,,,,
api.sup.base.be,,403,13,api.sup.base.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:36:49Z,2024-05-19T15:36:48Z,"CN=*.sup.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.sup.telenet.be,Telenet BV,sup.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,dc5f1ab76298c9971c646de159886341,88219873d9694b67f5a7e31888d99c36e3d1a2e23f9a4039c46d6776c651c6ea,True,ctls,api.sup.base.be,443,https://api.sup.base.be:443,https,,GET,213.224.233.4,/,-1872029577,2a02:1800:1e0:6003::16,,1,False,True,text/html,,,,,,,
api.sup.telenet.be,,403,13,api.sup.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:36:49Z,2024-05-19T15:36:48Z,"CN=*.sup.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.sup.telenet.be,Telenet BV,sup.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,dc5f1ab76298c9971c646de159886341,88219873d9694b67f5a7e31888d99c36e3d1a2e23f9a4039c46d6776c651c6ea,True,ctls,api.sup.telenet.be,443,https://api.sup.telenet.be:443,https,,GET,213.224.233.4,/,-1872029577,2a02:1800:1e0:6003::16,HSTS,1,False,,text/html,,,,,,,
api.sup.yeloplay.be,Telenet TV Yelo,200,1338,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://api.sup.yeloplay.be:443,https,,GET,213.224.234.23,/,17458278,2a02:1800:1e0:40c1::6:16b5,,34,False,,text/html,https://yelo.telenet.tv/error.html,,,,,,
api.trg.telenet.be,,403,13,api.trg.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:41:23Z,2024-05-19T15:41:22Z,"CN=*.trg.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.trg.telenet.be,Telenet BV,trg.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,50ab56df4cd2ffc86aa7f87b25de19d4,08b86c0ce11bbdd59b0fbca321720219927a8aeb85e003c69b5b7de6d5260282,True,ctls,api.trg.telenet.be,443,https://api.trg.telenet.be:443,https,,GET,213.224.233.193,/,-1872029577,2a02:1800:1e0:6000::1,HSTS,1,False,,text/html,,,,,,,
api.uat.base.be,,403,13,api.uat.base.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:41:41Z,2024-05-19T15:41:40Z,"CN=*.uat.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.uat.telenet.be,Telenet BV,uat.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,06778d2d93f1088ce0c646c8d6249cc4,2fa889ecc48f443649c3069f403d2878a08316629380fc1ae730dfbcc5d66917,True,ctls,api.uat.base.be,443,https://api.uat.base.be:443,https,,GET,213.224.233.129,/,-1872029577,2a02:1800:1e0:6002::1,,1,False,True,text/html,,,,,,,
api.uat.telenet.be,,403,13,api.uat.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T15:41:41Z,2024-05-19T15:41:40Z,"CN=*.uat.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.uat.telenet.be,Telenet BV,uat.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,06778d2d93f1088ce0c646c8d6249cc4,2fa889ecc48f443649c3069f403d2878a08316629380fc1ae730dfbcc5d66917,True,ctls,api.uat.telenet.be,443,https://api.uat.telenet.be:443,https,,GET,213.224.233.129,/,-1872029577,2a02:1800:1e0:6002::1,HSTS,1,False,,text/html,,,,,,,
api.uat.yeloplay.be,Telenet TV Yelo,200,1338,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://api.uat.yeloplay.be:443,https,,GET,213.224.187.23,/,17458278,2a02:1800:1e0:4001::6:ee5,,34,False,,text/html,https://yelo.telenet.tv/error.html,,,,,,
api.yeloplay.be,Telenet TV Yelo,200,1338,yelo.telenet.tv,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-07T02:57:30Z,2024-04-07T02:57:29Z,"CN=yelo.telenet.tv, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",yelo.telenet.tv,Telenet BV,www.yelo.telenet.tv,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,018d4b6b123f4d737eaf5b45295b6754,917679594a9aca3526e6aa8a5b679dd6dafd1ffa642732b3ea3d91086c5e4550,,ctls,yelo.telenet.tv,443,https://api.yeloplay.be:443,https,,GET,213.224.149.249,/,17458278,2a02:1800:100:4001::6:1,,34,False,,text/html,https://yelo.telenet.tv/error.html,,,,,,
apicore.cloud.telenet.be,,404,,apicore.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-10-18T06:28:24Z,2023-11-19T06:28:23Z,"CN=apicore.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apicore.cloud.telenet.be,Telenet BV,apicore.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,25e5633a960548f1c925de1537aad5b6,449184c5b0cb9f7015eb041457bb0d818a29fa929fe828e15fa9ef29f75d1691,,ctls,apicore.cloud.telenet.be,443,https://apicore.cloud.telenet.be:443,https,Microsoft-IIS/8.0,GET,85.255.196.73,/,-1840324437,85.255.196.73,Windows Server,1,False,,,,,,,,,
apm.prd.telenet.be,Error: 404 Not Found,404,116,apm.prd.telenet.be,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,apm.prd.telenet.be,443,https://apm.prd.telenet.be:443,https,,GET,213.224.232.1,/,-950996062,2a02:1800:100:6000::1,,7,False,,text/html,,,,,,,
apotheekschiettecatte.be.apache51.cloud.telenet.be,Apotheek Schiettecatte,200,1597,apotheekschiettecatte.be.apache51.cloud.telenet.be,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-04T20:08:27Z,2023-07-03T20:08:26Z,CN=apotheekschiettecatte.be,apotheekschiettecatte.be,,www.apotheekschiettecatte.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e742ae8c10803ce529ac55255862f3a3,c44679a34f16fbfbc590c676d0fb628c9e6164b5491be120708596bf1f1f65f1,,ctls,apotheekschiettecatte.be.apache51.cloud.telenet.be,443,https://apotheekschiettecatte.be.apache51.cloud.telenet.be:443,https,nginx,GET,85.255.199.141,/,1506877856,85.255.199.141,Nginx,50,False,True,text/html,,,,,,,
appledvp.telenet.be,,404,58,appledvp.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-17T06:31:13Z,2024-05-18T06:31:12Z,"CN=*.dvp.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.dvp.telenet.be,Telenet BV,dvp.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,955d0f2224df22104f7a39568779e8b9,9f60564148046ffe59348966608006ce28b0181fdfddacae0b419390eb9b38fe,True,ctls,appledvp.telenet.be,443,https://appledvp.telenet.be:443,https,,GET,195.130.147.102,/,-595662931,195.130.147.102,,1,False,True,text/html,,,,,,,
appleedp.telenet.be,,404,58,appleedp.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:31:38Z,2024-05-19T15:31:37Z,"CN=*.edp.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.edp.telenet.be,Telenet BV,edp.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,2bd6c370a0234115ef121f3f93e5d430,e88870bef0723493b3c759680ece6cde0167bbea23a2169308208ba72fe18df6,True,ctls,appleedp.telenet.be,443,https://appleedp.telenet.be:443,https,,GET,195.130.147.103,/,-595662931,195.130.147.103,,1,False,True,text/html,,,,,,,
appleint.telenet.be,,404,58,appleint.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:31:55Z,2024-05-19T15:31:54Z,"CN=*.int.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.int.telenet.be,Telenet BV,int.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,4d985344e89818a90b3d0baec8f26187,b012456b4f2ae7b13555bf6294f1109e3ba4fed224d7b3550e11bc26674e1e50,True,ctls,appleint.telenet.be,443,https://appleint.telenet.be:443,https,,GET,195.130.147.100,/,-595662931,195.130.147.100,,1,False,True,text/html,,,,,,,
applelat.telenet.be,,404,58,applelat.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:36:21Z,2024-05-19T15:36:20Z,"CN=*.lat.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.lat.telenet.be,Telenet BV,lat.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ac919a24ee4ce1480d6167ada2acffb2,51f74fc97f17062db4572782b907053fee212f45cf1b824381557c676978d343,True,ctls,applelat.telenet.be,443,https://applelat.telenet.be:443,https,,GET,195.130.147.99,/,-595662931,195.130.147.99,,1,False,True,text/html,,,,,,,
applemre.telenet.be,,404,58,applemre.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:36:31Z,2024-05-19T15:36:30Z,"CN=*.mre.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.mre.telenet.be,Telenet BV,mre.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,31c0b892c806903fb5ce66763dd1eb3f,5977a9c5a785428a2f663d8c4573935c2c2347225265b7948b84c7c54686d804,True,ctls,applemre.telenet.be,443,https://applemre.telenet.be:443,https,,GET,195.130.147.96,/,-595662931,195.130.147.96,,1,False,True,text/html,,,,,,,
appletrg.telenet.be,,404,58,appletrg.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-18T15:41:23Z,2024-05-19T15:41:22Z,"CN=*.trg.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.trg.telenet.be,Telenet BV,trg.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,50ab56df4cd2ffc86aa7f87b25de19d4,08b86c0ce11bbdd59b0fbca321720219927a8aeb85e003c69b5b7de6d5260282,True,ctls,appletrg.telenet.be,443,https://appletrg.telenet.be:443,https,,GET,195.130.147.97,/,-595662931,195.130.147.97,,1,False,True,text/html,,,,,,,
apps.servicesdvp.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://apps.servicesdvp.telenet.be:80,http,BigIP,GET,195.162.204.65,/,-1840324437,195.162.204.65,F5 BigIP,1,False,,,,,,,,,
apps.servicesedp.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://apps.servicesedp.telenet.be:80,http,BigIP,GET,195.162.204.66,/,-1840324437,195.162.204.66,F5 BigIP,1,False,,,,,,,,,
apps.serviceslat.telenet.be,,403,,,,,,,,,,,,,,,,,,,,,80,http://apps.serviceslat.telenet.be:80,http,BigIP,GET,195.162.204.69,/,-1840324437,195.162.204.69,F5 BigIP,1,False,,,,,,,,,
aqua-antwerpen.be.apache53.cloud.telenet.be,Aqua LCL – Autonome Loge aan de Stroom – Antwerpen,200,74815,aqua-antwerpen.be,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-04-20T20:09:34Z,2023-07-19T20:09:33Z,CN=aqua-antwerpen.be,aqua-antwerpen.be,,www.aqua-antwerpen.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3786aa0301499028a7cf56cc84745768,5f6e2747410083d48fec4a65393f0f9860c5f62e8b0125eca67e9240f17e9da8,,ctls,aqua-antwerpen.be,443,https://aqua-antwerpen.be.apache53.cloud.telenet.be:443,https,nginx,GET,85.255.199.22,/,190856733,85.255.199.22,WordPress:5.9.2,398,False,,text/html,https://aqua-antwerpen.be/,,,,,,
artois.telenet.be,404 Not Found,404,612,,,,,,,,,,,,,,,,,,,,80,http://artois.telenet.be:80,http,Apache,GET,195.130.132.84,/,-896013687,195.130.132.84,Apache,14,False,,text/html,,,,,,,
assets.frictionless-selfcare-dev.awscloud.external.telenet.be,,404,281,assets.frictionless-selfcare-dev.awscloud.external.telenet.be,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-07T00:00:00Z,2024-04-04T23:59:59Z,CN=frictionless-selfcare-dev.awscloud.external.telenet.be,frictionless-selfcare-dev.awscloud.external.telenet.be,,assets.frictionless-selfcare-dev.awscloud.external.telenet.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,234f0b8d9059c027d0be447a322bb5b2,743a2f273e7b1a283d227e501b8f0cb38940ddb16ebb3d6bc3522bc2245a393e,,ctls,assets.frictionless-selfcare-dev.awscloud.external.telenet.be,443,https://assets.frictionless-selfcare-dev.awscloud.external.telenet.be:443,https,AmazonS3,GET,65.9.66.128,/,-336450463,2600:9000:206f:5200:6:c0e6:4980:93a1,Amazon Web Services,2,False,,application/xml,,cloudfront,True,,,,
atelier-adiante.be.apache54.cloud.telenet.be,Telenet parking page for hosting products,200,3209,atelier-adiante.be.apache54.cloud.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-10T13:46:01Z,2024-04-10T13:46:00Z,"CN=apache54.cloud.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",apache54.cloud.telenet.be,Telenet BV,apache54.cloud.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,53e3f716d0b2785571848be0982801a6,51720bccebd5c3526228c0799d3e7c02b4ee2488f8767dd01b52a51eeb592dbc,,ctls,atelier-adiante.be.apache54.cloud.telenet.be,443,https://atelier-adiante.be.apache54.cloud.telenet.be:443,https,nginx,GET,85.255.199.23,/,190856733,85.255.199.23,Nginx,48,False,True,text/html,,,,,,,
audittracking.connect.telenet.be,,404,58,audittracking.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,audittracking.connect.telenet.be,443,https://audittracking.connect.telenet.be:443,https,,GET,212.123.29.184,/,-595662931,212.123.29.184,,1,False,True,text/html,,,,,,,
audittracking.prd.connect.telenet.be,,404,58,audittracking.prd.connect.telenet.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-16T11:24:02Z,2023-12-16T05:46:01Z,"CN=*.prd.telenet.be, O=Telenet BV, L=Mechelen, ST=Antwerpen, C=BE",*.prd.telenet.be,Telenet BV,prd.telenet.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,62047dbe3679ece85a2aa7abfae7c0e6,7f24925f9be4070252f31ec7e5285f7c29cd8dd2a796845831a04d0974e7dc66,True,ctls,audittracking.prd.connect.telenet.be,443,https://audittracking.prd.connect.telenet.be:443,https,,GET,212.123.29.184,/,-595662931,212.123.29.184,,1,False,,text/html,,,,,,,
autodiscover.9lives.be,Sign in to Outlook,200,201118,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,80,http://autodiscover.9lives.be:80,http,,GET,52.98.175.8,/,-1249852061,2603:1026:c0d:c29::8,HSTS,173,False,,text/html,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.office365.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=1&msaredir=1&client-request-id=c4100371-6460-67a7-be72-bf6d17c4b6e4&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&domain_hint=9lives.be&nonce=638196222722966837.51422578-7a76-4d55-97a1-73eab3bb8cf0&state=DctNDoMgEEBhaM9Sd6gMMgML07MMMiYmNiT-4PXL4nu7p5VS7-bV6LFFEbpgIwIAAUTE4Kj3dgLwFAwxoZmy9yYSW0NOOLmUwrKOur2foTw8fA_h_TfHfaty9km6mme-r5K3cylVjj8,,,,,,
