input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url,location,tls_subject_org_
chat-crm.account.mackeeper.com,,200,2,chat-crm.account.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2024-01-19T23:59:59Z,CN=*.account.mackeeper.com,*.account.mackeeper.com,*.account.mackeeper.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,95d72900762e483b646655929d25a5ae,cf441fdc33ee22f9aeb7c1fef644a6fc4be9722d9cac6bc1b005690dceffed80,True,ctls,chat-crm.account.mackeeper.com,,443,https://chat-crm.account.mackeeper.com:443,https,nginx,text/plain,GET,54.82.142.244,/,-138391155,100.26.63.97,Nginx,1,False,,,,,,
chat-crm.mackeeper.com,,200,2,chat-crm.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T00:00:00Z,2024-03-25T23:59:59Z,CN=*.mackeeper.com,*.mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2bd0c36e33bf1a97367ea9e1f3505a35,be68dbca1711a4b9c8e0373d32c2363797b6213cee7b2b000e9723aaf447c571,True,ctls,chat-crm.mackeeper.com,,443,https://chat-crm.mackeeper.com:443,https,nginx,text/plain,GET,100.26.63.97,/,-138391155,18.233.149.94,Nginx,1,False,,,,,,
clario.co,Clario - Cybersecurity Software Made Simple,200,840642,clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-05T23:59:59Z,CN=clario.co,clario.co,*.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7f381dcb4592cf8e501f6a10202c9a27,1b6e46870a3395c401d9027b2c9551d9afa7a2f766d842fcef8c8525183cf91f,True,ctls,clario.co,cloudfront,443,https://clario.co:443,https,nginx,text/html,GET,13.32.99.71,/,-329949529,13.32.99.20,Sentry:5.5.0,2533,False,True,,*.google.bg,,,
crm.account.clario.co,,200,2,crm.account.clario.co,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-28T00:00:00Z,2023-09-19T23:59:59Z,CN=*.account.clario.co,*.account.clario.co,*.account.clario.co,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,1850a4a5438db0497a7e8101f024f0c8,980bb0f1882eb545c303a1da0d2d78d081dc7e4597a19fe7109c2b5df6b70b48,True,ctls,crm.account.clario.co,,443,https://crm.account.clario.co:443,https,nginx,text/html,GET,18.233.149.94,/,1494302000,100.26.63.97,Nginx,1,False,,,,,,
crm.clario.co,,200,2,crm.clario.co,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-09T23:59:59Z,CN=*.clario.co,*.clario.co,clario.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,9093bc0cdcf68e026b462063a92aa507,0078eb006b85eb8252f21c3e2b5e00dba87ccb608684a8e57e3d188997c57f86,True,ctls,crm.clario.co,,443,https://crm.clario.co:443,https,nginx,text/html,GET,54.82.142.244,/,1494302000,100.26.63.97,Nginx,1,False,,,,,,
crm.mackeeper.com,,200,2,crm.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T00:00:00Z,2024-03-25T23:59:59Z,CN=*.mackeeper.com,*.mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2bd0c36e33bf1a97367ea9e1f3505a35,be68dbca1711a4b9c8e0373d32c2363797b6213cee7b2b000e9723aaf447c571,True,ctls,crm.mackeeper.com,,443,https://crm.mackeeper.com:443,https,nginx,text/html,GET,18.233.149.94,/,1494302000,54.82.142.244,Nginx,1,False,,,,,,
dcs.clario.co,404 Not Found,404,146,dcs.clario.co,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2024-03-13T23:59:59Z,CN=*.clario.co,*.clario.co,*.clario.co,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e52cf2d59dfe3311b14b282e7b4ac9cd,cba74379f5f972b4112adc02c116be70eb610f3c0f6421a2a4d4da093c67c6c4,True,ctls,dcs.clario.co,,443,https://dcs.clario.co:443,https,nginx,text/html,GET,54.164.171.212,/,1494302000,52.204.22.195,Nginx,8,False,,,,,,
dl.clario.co,,404,13,dl.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-05T23:59:59Z,CN=clario.co,clario.co,*.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7f381dcb4592cf8e501f6a10202c9a27,1b6e46870a3395c401d9027b2c9551d9afa7a2f766d842fcef8c8525183cf91f,True,ctls,dl.clario.co,cloudfront,443,https://dl.clario.co:443,https,,application/json,GET,143.204.215.119,/,-927398177,143.204.215.27,Amazon Web Services,1,False,True,,,,,
dl.mackeeper.com,,404,31,dl.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,dl.mackeeper.com,cloudfront,443,https://dl.mackeeper.com:443,https,AmazonS3,text/html,GET,18.66.147.71,/,741860890,18.66.147.5,Amazon Web Services,2,False,True,,,,,
dl.sz.clario.co,Access Forbidden,403,1589,dl.sz.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-12T23:59:59Z,CN=sz.clario.co,sz.clario.co,*.sz.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,fadc632842d4ad2a4a1c9b2732f49e5d,21b48d1612a228cd8b29fe601b77314bd8aa87f298157ee3233da13eb459e715,True,ctls,dl.sz.clario.co,cloudfront,443,https://dl.sz.clario.co:443,https,CloudFront,text/html,GET,18.66.97.51,/,-534073640,18.66.97.86,Amazon Web Services,25,False,True,,,,,
dl.sz.mackeeper.com,Access Forbidden,403,1589,dl.sz.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-15T00:00:00Z,2024-07-13T23:59:59Z,CN=*.sz.mackeeper.com,*.sz.mackeeper.com,*.sz.mackeeper.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,9db73e11bdf17fd882cf9e8a982f0438,9ab20b7f36a18b1a54c00e3fd087aaafe2a9f4de8f9c5a1ffce51512b5990657,True,ctls,dl.sz.mackeeper.com,cloudfront,443,https://dl.sz.mackeeper.com:443,https,CloudFront,text/html,GET,13.32.27.64,/,-534073640,13.32.27.78,Amazon Web Services,25,False,True,,,,,
dl2.clario.co,,404,13,dl2.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-05T23:59:59Z,CN=clario.co,clario.co,*.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7f381dcb4592cf8e501f6a10202c9a27,1b6e46870a3395c401d9027b2c9551d9afa7a2f766d842fcef8c8525183cf91f,True,ctls,dl2.clario.co,cloudfront,443,https://dl2.clario.co:443,https,,application/json,GET,143.204.215.7,/,-927398177,143.204.215.27,Amazon Web Services,1,False,True,,,,,
dl2.sz.clario.co,Access Forbidden,403,1589,dl2.sz.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-12T23:59:59Z,CN=sz.clario.co,sz.clario.co,*.sz.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,fadc632842d4ad2a4a1c9b2732f49e5d,21b48d1612a228cd8b29fe601b77314bd8aa87f298157ee3233da13eb459e715,True,ctls,dl2.sz.clario.co,cloudfront,443,https://dl2.sz.clario.co:443,https,CloudFront,text/html,GET,18.66.97.51,/,-534073640,18.66.97.86,Amazon Web Services,25,False,True,,,,,
e.mackeeper.com,whatcounts.com,200,713,e.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-08-26T23:59:59Z,CN=*.whatcounts.com,*.whatcounts.com,whatcounts.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3e5666d217356a5b1fd22d5be9db0e6e,4eff40e7e5614cba0118eeee31b7ea7ad9a982f82639d17664681ef300cb6ad2,True,ctls,e.mackeeper.com,,443,https://e.mackeeper.com:443,https,,text/html,GET,34.210.132.119,/,-177433616,52.36.173.12,,25,False,,True,,,,
event.clario.co,,404,18,event.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-09T23:59:59Z,CN=*.clario.co,*.clario.co,clario.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,9093bc0cdcf68e026b462063a92aa507,0078eb006b85eb8252f21c3e2b5e00dba87ccb608684a8e57e3d188997c57f86,True,ctls,event.clario.co,cloudfront,443,https://event.clario.co:443,https,,text/plain,GET,65.9.66.55,/,-1840324437,65.9.66.60,Amazon Web Services,1,False,True,,,,,
event.mackeeper.com,,404,18,event.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,event.mackeeper.com,cloudfront,443,https://event.mackeeper.com:443,https,,text/plain,GET,108.138.17.99,/,-1840324437,108.138.17.33,Amazon Web Services,1,False,True,,,,,
event.sz.clario.co,Access Forbidden,403,1589,event.sz.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-12T23:59:59Z,CN=sz.clario.co,sz.clario.co,*.sz.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,fadc632842d4ad2a4a1c9b2732f49e5d,21b48d1612a228cd8b29fe601b77314bd8aa87f298157ee3233da13eb459e715,True,ctls,event.sz.clario.co,cloudfront,443,https://event.sz.clario.co:443,https,CloudFront,text/html,GET,99.86.4.98,/,-534073640,99.86.4.96,Amazon Web Services,25,False,True,,,,,
files.clario.co,,403,243,files.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-10T00:00:00Z,2024-07-08T23:59:59Z,CN=*.clario.co,*.clario.co,*.zoomsupport.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b74f0bf6778e410180707e03b3e19629,ddccd99383c10b297da1471db4caf1e6e106d501baf04dd98991a996c9dddffb,True,ctls,files.clario.co,cloudfront,443,https://files.clario.co:443,https,AmazonS3,application/xml,GET,13.227.219.112,/,-581323211,13.227.219.86,Amazon Web Services,2,False,True,,,,,
generator.mackeeper.com,,200,7,generator.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2024-01-23T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c71b5af80510fd70ab966e2a4acc77f6,5f85785aa1d084ad3f37e8c60ba399d186585b59d57bfe193783f5f284fae3ef,True,ctls,generator.mackeeper.com,,443,https://generator.mackeeper.com:443,https,nginx,text/html,GET,18.195.33.50,/,1494302000,3.120.5.212,Nginx,2,False,,,,,,
get.mackeeper.com,,404,12,get.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-03-22T23:59:59Z,CN=*.mackeeper.com,*.mackeeper.com,*.mackeepersecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,89fc14ccac49d66096c36a683edc3023,fbf97cd73de2c2bb562759f90d8c57caffb013cc9e318b8be06fcf5b2cf8c79b,True,ctls,get.mackeeper.com,cloudfront,443,https://get.mackeeper.com:443,https,nginx,application/json,GET,18.66.112.11,/,-1390272404,18.66.112.61,Nginx,1,False,True,,,,,
h2.tz.mackeeper.com,Google,200,233461,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:22:10Z,2023-08-21T08:22:09Z,CN=www.google.com,www.google.com,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,f2bd4ee4f253f14a043bfb763b9bb802,eb5a312bc993b8f3d4a0157d94b96de55cd045397026970d42984b9ae6930ac6,,ctls,www.google.com,cloudfront,443,https://h2.tz.mackeeper.com:443,https,gws,text/html,GET,13.32.99.94,/,-1256499473,13.32.99.26,HTTP/3,152,False,True,,https://csp.withgoogle.com/csp/gws/other-hp,https://www.google.com/,,
https://accounts.google.com/,Sign in - Google Accounts,200,581686,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:22:11Z,2023-08-21T08:22:10Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,b47e80990793e3eb3d5fdbecb0e8c9d8,a76e71da171a06f408e2bae379d30a9d6a3b83b1a8090760cd93d038feac530f,True,ctls,accounts.google.com,,443,https://accounts.google.com:443,https,ESF,text/html,GET,142.250.184.205,/,708578229,2a00:1450:4001:812::200d,HTTP/3,76,False,,,,https://accounts.google.com/v3/signin/identifier?dsh=S-1929234308%3A1687577197614099&continue=https%3A%2F%2Faccounts.google.com%2F&followup=https%3A%2F%2Faccounts.google.com%2F&ifkv=Af_xneFPinRBrWrTDzILLyatIhSRMyjAwq7S4CljkxWJPZuqzqZHOIJx7YO7n9wLABD-jKPXn2HQ8w&passive=1209600&flowName=GlifWebSignIn&flowEntry=ServiceLogin,,
https://analytics.google.com,Redirecting...,200,888,analytics.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:16:17Z,2023-08-21T08:16:16Z,CN=*.google.com,*.google.com,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,5c86a077182cd855f21b8d80b363100f,2aa97ca45c98e14d3cd12af65b396f1a51731b94ec4b5f705a8920116775adc2,True,ctls,analytics.google.com,,443,https://analytics.google.com:443,https,ESF,text/html,GET,172.217.16.206,/,302920777,2a00:1450:4001:827::200e,HTTP/3,1,False,,,http:,https://analytics.google.com/analytics/web/,,
https://clario.co,Clario - Cybersecurity Software Made Simple,200,840642,clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-10-05T23:59:59Z,CN=clario.co,clario.co,*.clario.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7f381dcb4592cf8e501f6a10202c9a27,1b6e46870a3395c401d9027b2c9551d9afa7a2f766d842fcef8c8525183cf91f,True,ctls,clario.co,cloudfront,443,https://clario.co:443,https,nginx,text/html,GET,13.32.99.71,/,-329949529,13.32.99.20,Sentry:5.5.0,2533,False,True,,*.hotjar.io,,,
https://firebasedynamiclinks.googleapis.com,Error 404 (Not Found)!!1,404,1638,firebasedynamiclinks.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:21:36Z,2023-08-21T08:21:35Z,CN=upload.video.google.com,upload.video.google.com,bg-call-donation-dev.goog,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,e31063166fb44c05048b4c83f636c4f5,1b195bc79767bf8017bc902501eb378f46d1685421e0b9531b7a521ca9cfd844,True,ctls,firebasedynamiclinks.googleapis.com,,443,https://firebasedynamiclinks.googleapis.com:443,https,ESF,text/html,GET,142.250.185.170,/,805453265,2a00:1450:4001:829::200a,HTTP/3,1,False,,,,,,
https://fonts.googleapis.com/,Error 404 (Not Found)!!1,404,1607,fonts.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:21:36Z,2023-08-21T08:21:35Z,CN=upload.video.google.com,upload.video.google.com,bg-call-donation-dev.goog,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,e31063166fb44c05048b4c83f636c4f5,1b195bc79767bf8017bc902501eb378f46d1685421e0b9531b7a521ca9cfd844,True,ctls,fonts.googleapis.com,,443,https://fonts.googleapis.com:443,https,ESF,text/html,GET,142.250.185.170,/,-606046040,2a00:1450:4001:82f::200a,HTTP/3,1,False,,,,,,
https://ldr.sz.kromtech.net,Access Forbidden,403,1589,ldr.sz.kromtech.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-25T00:00:00Z,2024-04-22T23:59:59Z,CN=*.sz.kromtech.net,*.sz.kromtech.net,*.sz.kromtech.net,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6b625ef382f0b1a311e16ffcc00dcbec,40e7847d5b4cc152e49214273425d5849d99f5900556094d7526d324c077ad4a,True,ctls,ldr.sz.kromtech.net,cloudfront,443,https://ldr.sz.kromtech.net:443,https,CloudFront,text/html,GET,108.138.7.24,/,-534073640,108.138.7.20,Amazon Web Services,25,False,True,,,,,
https://px.ads.linkedin.com/,,200,43,px.ads.linkedin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-02T00:00:00Z,2023-12-02T23:59:59Z,"CN=www.linkedin.com, O=LinkedIn Corporation, L=Sunnyvale, ST=California, C=US",www.linkedin.com,status.linkedin.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3eecc485294fa557592f1b66319d6a07,378677dc26b2a8d65824456b343479bc77ef498352c21f77d13995b70014b9ad,,ctls,px.ads.linkedin.com,,443,https://px.ads.linkedin.com:443,https,,image/gif,GET,13.107.42.14,/,1711602358,2620:1ec:21::14,,1,False,,,,,,LinkedIn Corporation
https://sentry.cloudmccloud.com,Login | Sentry,200,7816,sentry.cloudmccloud.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-11T00:00:00Z,2024-05-24T23:59:59Z,CN=*.cloudmccloud.com,*.cloudmccloud.com,cloudmccloud.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,b22886dfc981af552f59ff4d576647ff,562ae7fece1cb73c989c91b57575de5d4d07d701ed23df3e2e87b04dfdd4d971,True,ctls,sentry.cloudmccloud.com,,443,https://sentry.cloudmccloud.com:443,https,nginx,text/html,GET,52.202.80.26,/,-1840324437,52.202.80.26,Python,321,False,,,,https://sentry.cloudmccloud.com/auth/login/sentry/,,
https://snap.licdn.com,,200,43,px.ads.linkedin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-02T00:00:00Z,2023-12-02T23:59:59Z,"CN=www.linkedin.com, O=LinkedIn Corporation, L=Sunnyvale, ST=California, C=US",www.linkedin.com,status.linkedin.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3eecc485294fa557592f1b66319d6a07,378677dc26b2a8d65824456b343479bc77ef498352c21f77d13995b70014b9ad,,ctls,px.ads.linkedin.com,,443,https://snap.licdn.com:443,https,,image/gif,GET,2.16.241.7,/,1882172304,2a02:26f0:480:f::213:7edd,,1,False,,,,https://px.ads.linkedin.com/,,LinkedIn Corporation
https://ssl.gstatic.com/,Error 404 (Not Found)!!1,404,1561,ssl.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:21:36Z,2023-08-21T08:21:35Z,CN=*.gstatic.com,*.gstatic.com,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,d3c6d877158e986041e67ea61715ac95,406b96cf48d5fd63d08df732c86ca70aed167ff661c04b07663ff21a022fb117,True,ctls,ssl.gstatic.com,,443,https://ssl.gstatic.com:443,https,sffe,text/html,GET,172.217.18.99,/,302920777,2a00:1450:4001:80f::2003,HTTP/3,12,False,,,,,,
https://tagmanager.google.com/,Google Analytics,200,582496,accounts.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:22:11Z,2023-08-21T08:22:10Z,CN=accounts.google.com,accounts.google.com,*.partner.android.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,b47e80990793e3eb3d5fdbecb0e8c9d8,a76e71da171a06f408e2bae379d30a9d6a3b83b1a8090760cd93d038feac530f,True,ctls,accounts.google.com,,443,https://tagmanager.google.com:443,https,ESF,text/html,GET,142.250.184.206,/,1646666653,2a00:1450:4001:830::200e,HTTP/3,76,False,,,,https://accounts.google.com/v3/signin/identifier?dsh=S-1358816584%3A1687577198377090&continue=https%3A%2F%2Ftagmanager.google.com%2F&followup=https%3A%2F%2Ftagmanager.google.com%2F&ifkv=Af_xneGCIzWlXzH-cH3LV2E0zHXgdvai02_aB7FVpN2VohsA1qydgh3mx1TW5-k_P12NxI_VPopFKw&passive=1209600&service=analytics&flowName=GlifWebSignIn&flowEntry=ServiceLogin,,
https://unpkg.com,UNPKG,200,48308,unpkg.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,unpkg.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",d2180f42b32f1bf55d39848509cb9549,f094d5991fd0980a4c88c972189e635efa57e3e063571796693a930c4d4e34e2,True,ctls,unpkg.com,cloudflare,443,https://unpkg.com:443,https,cloudflare,text/html,GET,104.16.122.175,/,-1600385492,2606:4700::6810:7eaf,HSTS,69,False,True,,,,,"Cloudflare, Inc."
inapp.clario.co,Customer-Lab,200,729,inapp.clario.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-06-09T23:59:59Z,CN=*.clario.co,*.clario.co,clario.co,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,9093bc0cdcf68e026b462063a92aa507,0078eb006b85eb8252f21c3e2b5e00dba87ccb608684a8e57e3d188997c57f86,True,ctls,inapp.clario.co,cloudfront,443,https://inapp.clario.co:443,https,AmazonS3,text/html,GET,13.32.99.11,/,1269448597,13.32.99.62,Amazon Web Services,14,False,True,,,,,
install.mackeeper.com,,200,7,install.mackeeper.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-22T00:00:00Z,2024-03-22T23:59:59Z,CN=*.mackeeper.com,*.mackeeper.com,*.mackeepersecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,89fc14ccac49d66096c36a683edc3023,fbf97cd73de2c2bb562759f90d8c57caffb013cc9e318b8be06fcf5b2cf8c79b,True,ctls,install.mackeeper.com,cloudfront,443,https://install.mackeeper.com:443,https,nginx,text/html,GET,18.66.112.104,/,1494302000,18.66.112.61,Nginx,2,False,True,,,,,
kbill.mackeeper.com,403 Forbidden,403,146,kbill.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T00:00:00Z,2024-03-25T23:59:59Z,CN=*.mackeeper.com,*.mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2bd0c36e33bf1a97367ea9e1f3505a35,be68dbca1711a4b9c8e0373d32c2363797b6213cee7b2b000e9723aaf447c571,True,ctls,kbill.mackeeper.com,,443,https://kbill.mackeeper.com:443,https,nginx,text/html,GET,107.22.110.9,/,-906458213,54.84.218.68,Nginx,8,False,,,,,,
lb.account.mackeeper.com,,200,7,lb.account.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,961fdd0c83fa84ded68eec1454d20460,c3b5611342689f5f737e6dcf2131e2129e99e186d4815700156f1e600f488c47,True,ctls,lb.account.mackeeper.com,,443,https://lb.account.mackeeper.com:443,https,nginx,text/html,GET,3.220.166.186,/,1494302000,52.201.20.20,Nginx,2,False,,True,,,,
lb.mackeeper.com,,200,7,lb.mackeeper.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-13T00:00:00Z,2024-01-23T23:59:59Z,CN=mackeeper.com,mackeeper.com,*.mackeeper.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,c71b5af80510fd70ab966e2a4acc77f6,5f85785aa1d084ad3f37e8c60ba399d186585b59d57bfe193783f5f284fae3ef,True,ctls,lb.mackeeper.com,,443,https://lb.mackeeper.com:443,https,nginx,text/html,GET,18.195.33.50,/,1494302000,3.120.5.212,Nginx,2,False,,,,,,
link.clario.co,Invalid Dynamic Link,400,9233,link.clario.co,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-15T01:55:29Z,2023-08-13T02:54:50Z,CN=link.clario.co,link.clario.co,link.clario.co,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,0af232f09be84a1c5323de0ca2c7a7a4,7e366c32ed815479e9d3a88ebbf6b8c92f4ae4c68b21210378c8bcd4d95ee5e4,,ctls,link.clario.co,,443,https://link.clario.co:443,https,,text/html,GET,199.36.158.100,/,1905170354,199.36.158.100,HTTP/3,1,False,,,,,,
link.email.mackeeper.com,,200,78,,,,,,,,,,,,,,,,,,,,443,https://link.email.mackeeper.com:443,https,nginx,text/html,GET,217.175.192.51,/,-1840324437,217.175.192.51,Nginx,1,False,,,,http://suite45.emarsys.net/docroot.html,,
