input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,webserver,tls_expired,csp_domains_,final_url
middleware.nestle.com,Plugapi Portal,200,70105,middleware.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2022-12-01T00:00:00Z,2023-12-01T23:59:59Z,"CN=middleware.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",middleware.nestle.com,Nestlé Ltd,www.middleware.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5116e53f745650de2c20f54593ccf5aa,a6f4c7e54ba836c8c8b1cd091db154b86a00a197274041db4d32a622f1ddca40,ctls,middleware.nestle.com,,443,https://middleware.nestle.com:443,https,text/html,GET,20.72.139.24,/,-189111400,20.72.139.24,HSTS,75,False,,,,,,
middlewaredev.nestle.com,Plugapi Portal,200,69098,middlewaredev.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-01-26T00:00:00Z,2024-01-25T23:59:59Z,"CN=middlewaredev.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",middlewaredev.nestle.com,Nestlé Ltd,www.middlewaredev.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e24a9840b28e5fec0e6ba3fec67b5811,b58507b0ded5a51f04b0d8acdcee118e611c9568fb08e1b21c5915f014d63a1d,ctls,middlewaredev.nestle.com,,443,https://middlewaredev.nestle.com:443,https,text/html,GET,20.84.4.185,/,-189111400,20.84.4.185,HSTS,49,False,,,,,,
mk.factory.nestle.com,,401,,mk.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,mk.factory.nestle.com,cloudflare,443,https://mk.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1840324437,2606:4700::6812:1b8e,Varnish,1,False,True,True,cloudflare,,,
mobilebiz.nestle.com,Not Found,404,315,mobilebiz.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-12-06T00:00:00Z,2023-12-05T23:59:59Z,"CN=mobilebiz.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",mobilebiz.nestle.com,Nestlé Ltd,mobilebizadmin.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,530f09ac96887268ec85de27790a1c1f,316de0e25d5247c8beed579aed6320ce0428296acbd18dfd45605a9f2bcd0e49,ctls,mobilebiz.nestle.com,,443,https://mobilebiz.nestle.com:443,https,text/html,GET,192.206.230.202,/,225052475,192.206.230.202,Microsoft HTTPAPI:2.0,7,False,,,Microsoft-HTTPAPI/2.0,,,
mobilebizadmin.nestle.com,Not Found,404,315,mobilebizadmin.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-12-06T00:00:00Z,2023-12-05T23:59:59Z,"CN=mobilebiz.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",mobilebiz.nestle.com,Nestlé Ltd,mobilebizadmin.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,530f09ac96887268ec85de27790a1c1f,316de0e25d5247c8beed579aed6320ce0428296acbd18dfd45605a9f2bcd0e49,ctls,mobilebizadmin.nestle.com,,443,https://mobilebizadmin.nestle.com:443,https,text/html,GET,192.206.230.202,/,225052475,192.206.230.202,Microsoft HTTPAPI:2.0,7,False,,,Microsoft-HTTPAPI/2.0,,,
mobilebizds2.nestle.com,Not Found,404,315,mobilebizds2.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,True,2000-01-01T00:00:00Z,2046-02-23T00:00:00Z,"OU={1B41BF27-CA66-4436-A18A-7E588DDCD325}, C=CA, ST=ON, L=Mississauga, O=SOTI, CN=mobilebiz.nestle.com",mobilebiz.nestle.com,SOTI,mobilebiz.nestle.com,"dnQualifier=063B5D69-EDC2-44B8-990A-1A27BB663F6D, CN=MobiControl Root CA, dnQualifier=063B5D69-EDC2-44B8-990A-1A27BB663F6D",MobiControl Root CA,,9ea0f3964220ad3a6d0eba68c9e98bd0,25eb4c8ce7ac9e460c0902b64d4ac717e29c433a1f9eb51c3b2bdca5e617eae3,ctls,mobilebizds2.nestle.com,,443,https://mobilebizds2.nestle.com:443,https,text/html,GET,192.206.230.203,/,225052475,192.206.230.203,Microsoft HTTPAPI:2.0,7,False,,,Microsoft-HTTPAPI/2.0,,,
mobilebizpp.nestle.com,Not Found,404,315,mobilebizpp.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2022-12-06T00:00:00Z,2023-12-05T23:59:59Z,"CN=mobilebizpp.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",mobilebizpp.nestle.com,Nestlé Ltd,mobilebizppadmin.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,6205f69eecb314f648ff286e1ed70a3f,ccdb62285db084d7e89539c138034f40573257a43445782709d979d2c668a6bd,ctls,mobilebizpp.nestle.com,,443,https://mobilebizpp.nestle.com:443,https,text/html,GET,192.206.230.112,/,225052475,192.206.230.112,Microsoft HTTPAPI:2.0,7,False,,,Microsoft-HTTPAPI/2.0,,,
mobilebizppds2.nestle.com,Not Found,404,315,mobilebizppds2.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,True,2023-02-01T18:48:14Z,2025-02-01T18:53:14Z,"OU=6cbbf51f-7aaf-4c42-9390-e112ed53fad4, CN=mobilebizpp.nestle.com",mobilebizpp.nestle.com,,mobilebizpp.nestle.com,"dnQualifier=A7746152-946B-46F7-A2EA-083A997AE07E, CN=MobiControl Root CA, dnQualifier=A7746152-946B-46F7-A2EA-083A997AE07E",MobiControl Root CA,,919fbb5b93bc747efe900f80a045efc5,003ce6128cf45327a265236d11d5e4be1ec29b5ad8cfb65037d1bbf5e845ae11,ctls,mobilebizppds2.nestle.com,,443,https://mobilebizppds2.nestle.com:443,https,text/html,GET,192.206.230.149,/,225052475,192.206.230.149,Microsoft HTTPAPI:2.0,7,False,,,Microsoft-HTTPAPI/2.0,,,
momandme.nestle.com,Nestlé Mom and me | 1000 Primeros Días del Bebé,200,248515,www.momandme.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-06T08:25:35Z,2023-07-05T08:25:34Z,CN=comienzosano.nestle.com,comienzosano.nestle.com,,www.momandme.nestle.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,063e3853d879e1a6f83e6cd55ec3b0ce,05593de29ee11ef382be6e2879a1cfc5abb629ae50bf026da0b622506921100e,ctls,www.momandme.nestle.com,,443,https://momandme.nestle.com:443,https,text/html,GET,23.185.0.1,/,-1618331328,2620:12a:8001::1,Varnish,4997,False,,,nginx,,,https://www.momandme.nestle.com/
monster-chase-vienna-runinc.factory.nestle.com,Web Site Not Found,404,970,monster-chase-vienna-runinc.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,monster-chase-vienna-runinc.factory.nestle.com,cloudflare,443,https://monster-chase-vienna-runinc.factory.nestle.com:443,https,text/html,GET,104.18.27.142,/,-1883206912,2606:4700::6812:1a8e,Cloudflare,27,False,True,True,cloudflare,,,
mysql.factory.nestle.com,Web Site Not Found,404,970,mysql.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,mysql.factory.nestle.com,cloudflare,443,https://mysql.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1883206912,2606:4700::6812:1b8e,Cloudflare,27,False,True,True,cloudflare,,,
ncp.it.nestle.com,This site is temporarily unavailable | Nestlé,403,36179,ncp.it.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-11T09:16:24Z,2023-07-10T09:16:23Z,CN=prod4.edgeduck.io,prod4.edgeduck.io,,www.uxnscentroamerica.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2e29194bf848efbe1697f6139611305c,d66d5a9c857f36fc4462e16c8a4587749b0c97f4e8782cfd6ce786328d646a40,ctls,ncp.it.nestle.com,,443,https://ncp.it.nestle.com:443,https,text/html,GET,95.101.111.143,/,-500635003,2a02:26f0:480:d::210:f149,HSTS,528,False,,,,,,
ndl.nestle.com,Cargando...,200,1273,ndl.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-02-28T00:00:00Z,2023-10-11T23:59:59Z,CN=*.nestle.com,*.nestle.com,,*.nestle.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,45fee2c2c652886bac16619d1c0db1ac,633f15a7b9d1bc2d25e16737a2b985eca71a2c45672e90974df870fdf495f662,ctls,ndl.nestle.com,cloudfront,443,https://ndl.nestle.com:443,https,text/html,GET,13.32.121.11,/,1093409224,2600:9000:2240:8800:18:c301:c100:93a1,HSTS,40,False,True,True,AmazonS3,,,
nesternship.nestle.com,This site is temporarily unavailable | Nestlé,403,36179,nesternship.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-22T03:39:48Z,2023-07-21T03:39:47Z,CN=prod10.edgeduck.io,prod10.edgeduck.io,,www.wobenzym.at,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cba7516fc296a6198747cafc3284d8bd,332f69f6fc0e0a003c20fb50895b253f4b3c8db5dd08a16470094f66e9555406,ctls,nesternship.nestle.com,,443,https://nesternship.nestle.com:443,https,text/html,GET,104.126.37.160,/,1796050522,2a02:26f0:1700:11::b856:679b,HSTS,528,False,,,,,,
nestle.com,"Nestlé: Good food, Good life | Nestlé Global",200,385590,www.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-07-10T00:00:00Z,2023-07-10T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",www.nestle.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",c44bced79d4214c2d47f4f52206b665f,636581ac9912af02f1af48626f9936c08b18beff73abba8c430020800dc855ba,ctls,www.nestle.com,cloudflare,443,https://nestle.com:443,https,text/html,GET,104.18.27.142,/,-979371206,104.18.26.142,Varnish,8720,False,True,,cloudflare,,,https://www.nestle.com/
nhsc-osd.nestle.com,This site is temporarily unavailable | Nestlé,403,36179,nhsc-osd.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-24T19:14:58Z,2023-08-22T19:14:57Z,CN=prod6.edgeduck.io,prod6.edgeduck.io,,www.optifast.ch,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fdac7f2641b8757cd58dbdd35e922794,836eb104001ff8ce47b0ebce23b646a111839d5616f9f058a2d6709562b9f507,ctls,nhsc-osd.nestle.com,,443,https://nhsc-osd.nestle.com:443,https,text/html,GET,95.101.111.145,/,501154264,2a02:26f0:480:d::210:f149,HSTS,528,False,,,,,,
nl.nestle.com,Home | Nestlé,200,286909,www.nestle.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-05-03T00:00:00Z,2024-05-02T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",www.nestle.nl,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",d6652db05d2dd037127c5fbdfb41da22,eba635664870396a49fec8999738ef4af058714e1a549ab56c532b1c069634f7,ctls,www.nestle.nl,,443,https://nl.nestle.com:443,https,text/html,GET,99.83.129.68,/,-1305747336,75.2.65.169,Varnish,5237,False,,,cloudflare,,,https://www.nestle.nl/
no-limit.nestle.com,Microsoft Azure Web App - Error 404,404,2667,no-limit.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,True,2023-03-10T03:05:55Z,2024-03-04T03:05:55Z,"CN=*.azurewebsites.net, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.azurewebsites.net,Microsoft Corporation,*.sso.azurewebsites.net,"CN=Microsoft Azure TLS Issuing CA 02, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 02,Microsoft Corporation,34e8bb57e6dfaa5c2aa7153ca66267a8,5a3902ccc4b77e83d8334c36f36b280ba75f4bad0bdd844ce57816586fd07609,ctls,no-limit.nestle.com,azure,443,https://no-limit.nestle.com:443,https,text/html,GET,104.40.250.100,/,387302845,104.40.250.100,,87,False,True,True,,,,
nonameprod.nestle.com,502 Bad Gateway,502,150,nonameprod.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2023-03-31T00:00:00Z,2024-04-02T23:59:59Z,"CN=nonameprod.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",nonameprod.nestle.com,Nestlé Ltd,www.nonameprod.nestle.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,3aab5b394c0239af78c29295cbd2310f,a281b7c84fae26bfdeb8e03438727a2c549710c7e0922e83aa7dfdf25da30a07,ctls,nonameprod.nestle.com,,443,https://nonameprod.nestle.com:443,https,text/html,GET,20.101.168.45,/,-803400545,20.101.168.45,Nginx,8,False,,,nginx,,,
npd365.nestle.com,This site is temporarily unavailable | Nestlé,403,36179,npd365.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-04-22T03:39:48Z,2023-07-21T03:39:47Z,CN=prod10.edgeduck.io,prod10.edgeduck.io,,www.wobenzym.at,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cba7516fc296a6198747cafc3284d8bd,332f69f6fc0e0a003c20fb50895b253f4b3c8db5dd08a16470094f66e9555406,ctls,npd365.nestle.com,,443,https://npd365.nestle.com:443,https,text/html,GET,95.101.111.145,/,1441999065,2a02:26f0:480:d::210:f163,HSTS,528,False,,,,,,
nymsaoa.nestle.com,This site is temporarily unavailable | Nestlé,403,36180,nymsaoa.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-13T03:03:09Z,2023-08-11T03:03:08Z,CN=prod5.edgeduck.io,prod5.edgeduck.io,,www.zenpep.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ac8fd59df497194defc98e99cfbf784b,230d248a0a826cd4bb9d6abddc43888f0ebdf8453888d56e1a7db4f251d11344,ctls,nymsaoa.nestle.com,,443,https://nymsaoa.nestle.com:443,https,text/html,GET,104.126.37.168,/,-701187608,2a02:26f0:1700:11::b856:678f,HSTS,528,False,,,,,,
nymsemena.nestle.com,This site is temporarily unavailable | Nestlé,403,36179,nymsemena.nestle.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,2023-05-03T01:41:14Z,2023-08-01T01:41:13Z,CN=prod2.edgeduck.io,prod2.edgeduck.io,,za.buynespresso.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cbf34e8fe04627df83b6c8ac56476292,0dfd5aae28a53e76f0c7f8b8cfabe528239882e315be791e686307d229d3fd17,ctls,nymsemena.nestle.com,,443,https://nymsemena.nestle.com:443,https,text/html,GET,95.101.111.145,/,-2024529701,2a02:26f0:480:d::210:f163,,528,False,,,,,,
nz.jobs.nestle.com,Careers | Get In Touch | Nestlé New Zealand,200,211128,www.nestle.co.nz,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2023-04-27T00:00:00Z,2024-04-26T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",sni.cloudflaressl.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",742d70865971f88e25d1d1b07592a17b,a8b0082e9b2cc12cbce36438a769ecfaec75b1cfdbecd8cdfe6b96088db69ac2,ctls,www.nestle.co.nz,cloudflare,443,https://nz.jobs.nestle.com:443,https,text/html,GET,104.18.26.142,/,1225316536,2606:4700::6812:1b8e,Varnish,3522,False,True,,cloudflare,,,https://www.nestle.co.nz/jobs
oauth.factory.nestle.com,Web Site Not Found,404,970,oauth.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,oauth.factory.nestle.com,cloudflare,443,https://oauth.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1883206912,2606:4700::6812:1b8e,Cloudflare,27,False,True,True,cloudflare,,,
office.nestle.com,Sign in to your account,200,207606,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,2023-05-25T00:00:00Z,2024-05-25T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,7c7414a61d2496accd312122c5241231,2c204118a10394b7abd4cd1f9d1a885acb273a1ebe0091f82e567b1137495fb7,ctls,login.microsoftonline.com,azure,443,https://office.nestle.com:443,https,text/html,GET,52.109.88.27,/,1631801191,2a01:111:f100:9001::1761:939c,HSTS,174,False,True,,,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000006-0000-0ff1-ce00-000000000000&response_type=code%20id_token&scope=openid%20profile&state=OpenIdConnect.AuthenticationProperties%3DEcjNK3t0hp2yS1WNwntaGkSfBB9PONNpzov3ODjmbnhbzWedVqLPkGm-CcY8_SLjEMWRVHxnT77fSkPQ08kdCPjvLGJzukVzbh6lGiCztnA5qqkVR78g8WLSw1TV93IBtoKhc6w9-Vc4WgbO8t9vRE7fuXHRxt-efLZxKSqtjBY&response_mode=form_post&nonce=638209650903679730.N2FjZWRiMDctNjViOS00MmE2LTg4MjUtNTVmZTUwYTdmMTdhZDk1NGJjYjQtNDE5YS00ZjdmLTk2MWUtNDEwNjRhMmU4ZTQ1&redirect_uri=https%3A%2F%2Fportal.office.com%2Flanding&ui_locales=en-US&mkt=en-US&x-client-SKU=ID_NET472&x-client-ver=6.26.1.0
oln.services.nestle.com,,503,183,oln.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,oln.services.nestle.com,,443,https://oln.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
oms-m010e.factory.nestle.com,Web Site Not Found,404,970,oms-m010e.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,oms-m010e.factory.nestle.com,cloudflare,443,https://oms-m010e.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1883206912,2606:4700::6812:1b8e,Cloudflare,27,False,True,True,cloudflare,,,
onedrive.nestle.com,Invalid URL,400,209,onedrive.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,True,2022-08-08T18:32:18Z,2023-08-08T18:32:18Z,"CN=onedrive.live.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",onedrive.live.com,Microsoft Corporation,onedrive.microsoft.com,"CN=Microsoft RSA TLS CA 02, O=Microsoft Corporation, C=US",Microsoft RSA TLS CA 02,Microsoft Corporation,1664e0bbd55b7e2c03b86275272529cd,4b114823f7170bca21ef33980b10e6e9bbbf04716a96bd3104630d995e278df5,ctls,onedrive.nestle.com,,443,https://onedrive.nestle.com:443,https,text/html,GET,104.79.23.238,/,1213732030,104.79.23.238,,8,False,,True,AkamaiGHost,,,
opps.services.nestle.com,,503,183,opps.services.nestle.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,2017-03-07T00:00:00Z,2020-03-11T12:00:00Z,"CN=*.services.nestle.com, OU=GLOBE, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.services.nestle.com,Nestlé Ltd,services.nestle.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e96c2dda0349fb208aef86ac17c12f52,a1239128db762d6ef3b7eb6b12060d367fab20de448d2a91f93746b81ae77710,ctls,opps.services.nestle.com,,443,https://opps.services.nestle.com:443,https,,GET,155.56.248.65,/,1902041501,155.56.248.65,F5 BigIP,1,False,,True,BigIP,True,,
origin-feeds.factory.nestle.com,Web Site Not Found,404,970,origin-feeds.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,origin-feeds.factory.nestle.com,cloudflare,443,https://origin-feeds.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1883206912,2606:4700::6812:1b8e,Cloudflare,27,False,True,True,cloudflare,,,
origin-omniws-zero.nestle.com,,200,121,,,,,,,,,,,,,,,,,,,,,,80,http://origin-omniws-zero.nestle.com:80,http,text/html,GET,91.209.84.237,/,190856733,91.209.84.237,Nginx,10,False,,,nginx,,url=https://www.nespresso.com/,
origin.factory.nestle.com,Web Site Not Found,404,970,origin.factory.nestle.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,2022-12-20T00:00:00Z,2023-12-19T23:59:59Z,"CN=*.factory.nestle.com, O=Nestlé Ltd, L=Vevey, ST=Vaud, C=CH",*.factory.nestle.com,Nestlé Ltd,factory.nestle.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,cf31b4055011398689ea240fc019f4f5,8141eca8b0043c770c706997c61cdf4e6856a9ef623f9088f2ec70dbcdf8e5ca,ctls,origin.factory.nestle.com,cloudflare,443,https://origin.factory.nestle.com:443,https,text/html,GET,104.18.26.142,/,-1883206912,2606:4700::6812:1a8e,Cloudflare,27,False,True,True,cloudflare,,,
