input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,method,host,path,favicon_path,a_,tech_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tls_subject_org_,cdn_name,content_type,cdn,favicon,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_
eid.authentication.sidn.nl,,404,83,eid.authentication.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-10-24T00:00:00Z,2025-10-24T23:59:59Z,"CN=eid.authentication.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",eid.authentication.sidn.nl,eid.authentication.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,5f704dfefa6f5133cd61d85044bb1369,da9a6a48aa3562d9f40e8dbe1c6b9d5bde570e383e2d6606b869ce45496c8404,ctls,eid.authentication.sidn.nl,443,https://eid.authentication.sidn.nl,https,,GET,13.248.206.174,/,/favicon.ico,2600:9000:a50f:9f2b:9243:9933:1f8c:a16c,HSTS,4,False,error,0,Stichting Internet Domeinregistratie Nederland,,text/html,,,,,,
elasticbeanstalk-vip-linkoceania-exchangedns.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://elasticbeanstalk-vip-linkoceania-exchangedns.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:6e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
enterpriseenrollment.sidn.nl,Microsoft Intune admin center,200,50026,intune.microsoft.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2025-01-02T21:13:57Z,2025-07-01T21:13:57Z,"CN=intune.microsoft.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",intune.microsoft.com,intune.microsoft.com,"CN=Microsoft Azure RSA TLS Issuing CA 03, O=Microsoft Corporation, C=US",Microsoft Azure RSA TLS Issuing CA 03,Microsoft Corporation,77de6899c858bfb6b675a9e2ecf3fd6d,3d57695d113c10489568742eb8f38b17d93242b4081671bff38fef7681e81952,ctls,intune.microsoft.com,443,https://enterpriseenrollment.sidn.nl,https,,GET,20.91.147.72,/,/favicon.ico,20.91.147.72,HSTS,4,False,other,0,Microsoft Corporation,,text/html,,,,,https://intune.microsoft.com/,
enterpriseregistration.sidn.nl,,404,101,enterpriseregistration.sidn.nl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2025-01-27T00:00:00Z,2025-07-27T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,200b6bcde928324cf162119fa7b450c7,1c9359bec1bc95accfe79e6290261e05406c5f31128e6806c81835b1c41b0d89,ctls,enterpriseregistration.sidn.nl,443,https://enterpriseregistration.sidn.nl,https,,GET,40.126.32.129,/,/favicon.ico,2603:1026:3000:150::3,,1,False,nonerror,0,Microsoft Corporation,,application/json,,,True,True,,
epmm.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://epmm.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:da00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
eq2players-test.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://eq2players-test.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:21c7:f600:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
eval-scaling-worker.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://eval-scaling-worker.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:f200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
events.sidn.nl,,247,601,events.sidn.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-11-26T00:00:00Z,2025-11-26T23:59:59Z,"CN=events.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",events.sidn.nl,events.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,bbd2ec2d796351d44f1b4dc25fb97a72,0f534ebe2671aff5888348ad3aa80e392ab68a7bf7038077b6a0ff8bd72f5913,ctls,events.sidn.nl,443,https://events.sidn.nl,https,openresty,GET,34.120.237.201,/,/favicon.ico,2600:1901:0:d2f4::,OpenResty,3,False,other,0,Stichting Internet Domeinregistratie Nederland,google,text/html,True,1160743832,,,,
falcon-wwe.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://falcon-wwe.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
faqviadeo.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://faqviadeo.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:da00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
fdac88-1.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://fdac88-1.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3a00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
fileshare.sidn.nl,Start,200,7700,fileshare.sidn.nl,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-11-11T00:00:00Z,2025-11-11T23:59:59Z,"CN=fileshare.sidn.nl, O=Stichting Internet Domeinregistratie Nederland, ST=Gelderland, C=NL",fileshare.sidn.nl,fileshare.sidn.nl,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,2a672e62cef6382efbbda902d2939548,fe18e654b3a0c775223ff0c625e9fcf79f9b7ac6823b0c35aecb5f8a1f00d941,ctls,fileshare.sidn.nl,443,https://fileshare.sidn.nl,https,,GET,94.198.154.208,/,/favicon.ico,2a00:d78:0:b001:94:198:154:208,HSTS,199,False,nonerror,0,Stichting Internet Domeinregistratie Nederland,,text/html,,-672476364,,,https://fileshare.sidn.nl/Start?0,
firewallz.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://firewallz.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:5000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
fremont-0-4.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://fremont-0-4.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:c600:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
frontrol.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://frontrol.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3a00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
fsub2-2.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://fsub2-2.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:7600:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
gcp-useast1.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://gcp-useast1.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
gspe12-cn-ssl.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://gspe12-cn-ssl.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:6200:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
h-135-197-229-58.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://h-135-197-229-58.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:1a00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
h-135-207-2-19.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://h-135-207-2-19.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:c800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
h-135-207-53-41.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://h-135-207-53-41.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:0:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
h-135-207-54-50.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://h-135-207-54-50.survey.sidn.nl,https,cloudflare,GET,18.66.122.57,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:c000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
h135-207-241-21.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://h135-207-241-21.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:3a00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
h135-207-51-70.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://h135-207-51-70.survey.sidn.nl,https,cloudflare,GET,18.66.122.126,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:e000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
hlxkvm009-nebr.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://hlxkvm009-nebr.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:7e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
houw12dfs07.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://houw12dfs07.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:d000:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
hrapps-p1-store.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://hrapps-p1-store.survey.sidn.nl,https,cloudflare,GET,18.66.122.27,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:6e00:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
https-instabridge-com-72.survey.sidn.nl,Medallia Agile Research – Medallia,200,199645,www.medallia.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-07T18:10:06Z,2026-03-10T18:10:06Z,CN=medallia.com,medallia.com,www.medallia.com,"CN=SSL.com RSA SSL subCA, O=SSL Corporation, L=Houston, ST=Texas, C=US",SSL.com RSA SSL subCA,SSL Corporation,489fa8d6e88889f40c9627abf9932234,ad0fca79565c5b98a143169a8050ccd953c46fb7b8b216b11a88334d9ead216a,ctls,www.medallia.com,443,https://https-instabridge-com-72.survey.sidn.nl,https,cloudflare,GET,18.66.122.95,/,/wp-content/uploads/2024/05/cropped-mdeallia-favicon-01-32x32.png,2600:9000:2250:c800:19:1a16:9840:93a1,WordPress,2729,False,other,0,,cloudfront,text/html,True,-196152777,,,https://www.medallia.com/products/agile-research/?utm_campaign=checkmarketmerger,
https://*.googleapis.com,Error 400 (Bad Request)!!1,400,1555,*.googleapis.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:36:17Z,2025-04-21T08:36:16Z,CN=*.googleapis.com,*.googleapis.com,*.clients6.google.ws,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,51a73d4494996afad0287a23e40ac6ae,cedb1ec0b272cf867621aa7cac9dd205d48aea6f441de5132745ab00f9eaa1ce,ctls,*.googleapis.com,443,https://*.googleapis.com,https,,GET,142.250.185.234,/,/favicon.ico,2a00:1450:4001:828::200a,,12,False,error,0,,google,text/html,True,,,True,,
https://*.piwik.pro,404 Not Found,404,146,*.piwik.pro,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-05T00:00:00Z,2026-01-05T23:59:59Z,CN=*.piwik.pro,*.piwik.pro,piwik.pro,"CN=GlobeSSL DV CA, O=CentralNic Luxembourg Sàrl, C=LU",GlobeSSL DV CA,CentralNic Luxembourg Sàrl,90bb138446b0bd1738b8c1e986e5a13f,972951d40fb9c2a1d872b00fb6ec8771d71c08b1ef4525ac0f05011e2b8fc622,ctls,*.piwik.pro,443,https://*.piwik.pro,https,,GET,20.79.74.229,/,/favicon.ico,20.79.74.229,HSTS,8,False,error,0,,,text/html,,,,True,,
https://*.recruitee.com,400 Bad Request,400,273,*.recruitee.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-05-09T00:00:00Z,2025-05-08T23:59:59Z,CN=*.recruitee.com,*.recruitee.com,recruitee.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,DigiCert Inc,e4b1537a25a50545323c5ac4dfe149d1,48cc8bed12830780ced44f7af3d18c972842773f385f498a82fa4ad837aa7356,ctls,*.recruitee.com,443,https://*.recruitee.com,https,,GET,35.186.220.63,/,/favicon.ico,35.186.220.63,,11,False,error,0,,google,text/html,True,,,True,,
https://*.typeform.com,Typeform: People-Friendly Forms and Surveys,200,218197,www.typeform.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-07-30T00:00:00Z,2025-08-27T23:59:59Z,CN=*.typeform.com,*.typeform.com,typeform.com,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,958d7fa38fca4b37f8619c2af3952673,cad4e954190d6b140698fcf4a981267e1dbfb0cd838b0ff9d59b99630a1a1659,ctls,www.typeform.com,443,https://*.typeform.com,https,,GET,35.174.226.24,/,/66ffe2174aa8e8d5661c2708/67001a9cb2dc1322dafeba1a_Favicon.png,3.228.110.152,Webflow,2764,False,other,0,,,text/html,,-2090061152,,True,https://www.typeform.com/,
