new,host,a,soa,status_code,cdn,cdn-name,cname,mx,aaaa,ns,has_internal_ips,internal_ips,txt,caa
,dev.search.o2online.de,185.19.172.27,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,dev.sk.o2.com,90.182.42.43,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,dev01.base.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev01.o2online.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev02.base.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev02.o2business.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev02.o2online.de,,,,True,10.97.200.99,,
,dev02.o2online.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev03.base.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev03.blau.de,,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,dev03.o2online.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev04.base.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,dev04.blau.de,10.97.200.99,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.200.99,,
,dev04.o2business.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev04.o2online.de,,,,True,10.97.200.99,,
,dev04.o2online.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev06.base.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev06.blau.de,10.97.200.99,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.200.99,,
,dev06.o2business.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev06.o2online.de,,,,True,10.97.200.99,,
,dev06.o2online.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev07.base.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev07.blau.de,10.97.200.99,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.200.99,,
,dev07.o2business.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev07.o2online.de,,,,True,10.97.200.99,,
,dev07.o2online.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev09.o2business.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev09.o2online.de,,,,True,10.97.200.99,,
,dev09.o2online.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev1-www.nettokom.de,"141.101.90.97, 141.101.90.96, 141.101.90.98, 141.101.90.99","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,dev1-www.nettokom.de.cdn.cloudflare.net,,,,,,,
,dev1-www.whatsappsim.de,"141.101.90.96, 141.101.90.97, 141.101.90.98, 141.101.90.99","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,dev1-www.whatsappsim.de.cdn.cloudflare.net,,,,,,,
,dev10.blau.de,10.97.200.99,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.200.99,,
,dev13.base.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,dev13.blau.de,10.97.200.99,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.200.99,,
,dev13.o2business.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev13.o2online.de,,,,True,10.97.200.99,,
,dev15.blau.de,10.97.200.99,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.200.99,,
,dev15.o2business.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev15.o2online.de,,,,True,10.97.200.99,,
,dev16.o2business.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev16.o2online.de,,,,True,10.97.200.99,,
,dev16.o2online.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,dev17.blau.de,10.97.200.99,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.200.99,,
,dev17.o2online.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,dev19.blau.de,10.97.200.99,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.200.99,,
,dev19.o2business.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev19.o2online.de,,,,True,10.97.200.99,,
,dev19.o2online.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev20.blau.de,10.97.200.99,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.200.99,,
,dev20.o2business.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev20.o2online.de,,,,True,10.97.200.99,,
,dev20.o2online.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.200.99,,
,dev24.blau.de,10.97.200.99,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.200.99,,
,dev24.o2business.de,10.97.200.99,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dev24.o2online.de,,,,True,10.97.200.99,,
,development.dsl.o2online.de,85.183.254.6,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,devprod.agent-cockpit.de.o2.com,"3.66.71.238, 35.156.123.237, 18.157.96.39","ns-1628.awsdns-11.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,dgw-test.de.o2.com,212.170.38.20,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,dgw.de.o2.com,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,dhfedc40.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,diag.portal.telefonica.de,195.71.90.212,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dialog-pp.ayyildiz.de,212.23.97.12,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,dialog.ayyildiz.de,212.23.97.11,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,digitalphone.o2business.de,109.69.98.249,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,nfon.com,,,,,v=spf1 include:_spf.cloud-cfg.com -all,
,disc-business.dsl.o2online.de,62.211.70.117,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,disc.dsl.o2online.de,62.211.70.98,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,dmell-seg-03.o2.com,158.230.201.10,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,"n4.02.net, n2.02.net, n3.02.net, n1.02.net",,,,
,dmell-seg-04.o2.com,158.230.201.11,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,,,,,
,dmmlw-esxvm-395.uk.pri.o2.com,,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,,,,,
,dmmlw-esxvm-497.uk.pri.o2.com,,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,,,,,
,dmmlw-seg-01.o2.com,158.230.101.187,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,,,,,
,dms.de.o2.com,193.254.186.81,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,dns2.telefonica.de,,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dns3.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"alt2.aspmx.l.google.com, aspmx3.googlemail.com, aspmx2.googlemail.com, alt1.aspmx.l.google.com, mailer40.netzclub.net, aspmx.l.google.com",,,,,,
,dns3.telefonica.de,62.109.121.1,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,2a01:c30::530,,,,,
,do2.design-staging.gitlab.com,35.196.77.186,"diva.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,google,design-staging.gitlab.com,,,,,,,
,documentos.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, mailer40.netzclub.net, aspmx3.googlemail.com",,,,,,
,dokumente.o2business.de,104.45.0.153,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,"telefonica.tenant-services.seismic.com, smc-prod-westeurope-ngx-cdp0.westeurope.cloudapp.azure.com",,,,,,,
,dops.moe.alditalk-kundenbetreuung.de,89.31.143.1,"ns.udag.de, hostmaster.united-domains.de",NOERROR,,,,,,,,,,
,dot-portal.sg.de.o2.com,82.113.116.24,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,dot-portal.telefonica.de,82.113.116.45,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,download.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"alt1.aspmx.l.google.com, aspmx3.googlemail.com, mailer40.netzclub.net, aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com",,,,,,
,dsl.o2.de,82.113.101.133,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,dsl.o2online.de,,,"ns3.o2online.de, ns2.o2online.de, ns1.o2online.de",,,v=spf1 a mx ip4:82.113.101.0/24 ~all,
,dsl.o2online.de,82.113.101.133,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,"ns2.o2online.de, ns1.o2online.de, ns3.o2online.de",,,v=spf1 a mx ip4:82.113.101.0/24 ~all,
,dyn.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"aspmx3.googlemail.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com, aspmx2.googlemail.com, mailer40.netzclub.net",,,,,,
,dynamic-002-244-036-074.2.244.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-000-032-085.77.0.pool.telefonica.de,77.0.32.85,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-000-130-098.77.0.pool.telefonica.de,77.0.130.98,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-000-160-194.77.0.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-000-181-255.77.0.pool.telefonica.de,77.0.181.255,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-001-028-044.77.1.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-001-050-042.77.1.pool.telefonica.de,77.1.50.42,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-003-055-210.77.3.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-006-066-067.77.6.pool.telefonica.de,77.6.66.67,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-006-102-240.77.6.pool.telefonica.de,77.6.102.240,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-008-002-113.77.8.pool.telefonica.de,77.8.2.113,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-008-147-031.77.8.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-008-172-093.77.8.pool.telefonica.de,77.8.172.93,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-010-006-025.77.10.pool.telefonica.de,77.10.6.25,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-010-130-215.77.10.pool.telefonica.de,77.10.130.215,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-011-082-180.77.11.pool.telefonica.de,77.11.82.180,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-011-121-060.77.11.pool.telefonica.de,77.11.121.60,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-011-132-071.77.11.pool.telefonica.de,77.11.132.71,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-011-167-008.77.11.pool.telefonica.de,77.11.167.8,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,"ns2.telefonica.de, ns3.telefonica.de, ns1.telefonica.de",,,,
,dynamic-077-011-170-125.77.11.pool.telefonica.de,77.11.170.125,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-011-179-176.77.11.pool.telefonica.de,77.11.179.176,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-013-022-069.77.13.pool.telefonica.de,77.13.22.69,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-013-085-132.77.13.pool.telefonica.de,77.13.85.132,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-013-150-134.77.13.pool.telefonica.de,77.13.150.134,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-013-176-239.77.13.pool.telefonica.de,77.13.176.239,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-015-001-022.77.15.pool.telefonica.de,77.15.1.22,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,dynamic-077-179-100-088.77.179.pool.telefonica.de,77.179.100.88,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-180-047-004.77.180.pool.telefonica.de,77.180.47.4,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-180-161-037.77.180.pool.telefonica.de,77.180.161.37,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-009-084.77.182.pool.telefonica.de,77.182.9.84,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-020-151.77.182.pool.telefonica.de,77.182.20.151,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-031-017.77.182.pool.telefonica.de,77.182.31.17,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-048-060.77.182.pool.telefonica.de,77.182.48.60,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-049-131.77.182.pool.telefonica.de,77.182.49.131,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-061-028.77.182.pool.telefonica.de,77.182.61.28,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-061-055.77.182.pool.telefonica.de,77.182.61.55,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-065-046.77.182.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-065-137.77.182.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-070-051.77.182.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-076-156.77.182.pool.telefonica.de,77.182.76.156,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-080-086.77.182.pool.telefonica.de,77.182.80.86,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-085-027.77.182.pool.telefonica.de,77.182.85.27,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-088-041.77.182.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-090-185.77.182.pool.telefonica.de,77.182.90.185,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-091-062.77.182.pool.telefonica.de,77.182.91.62,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-106-161.77.182.pool.telefonica.de,77.182.106.161,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-121-055.77.182.pool.telefonica.de,77.182.121.55,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-122-192.77.182.pool.telefonica.de,77.182.122.192,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-135-173.77.182.pool.telefonica.de,77.182.135.173,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-150-136.77.182.pool.telefonica.de,77.182.150.136,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,"ns2.telefonica.de, ns3.telefonica.de, ns1.telefonica.de",,,,
,dynamic-077-182-156-204.77.182.pool.telefonica.de,77.182.156.204,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-167-098.77.182.pool.telefonica.de,77.182.167.98,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-174-233.77.182.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-176-163.77.182.pool.telefonica.de,77.182.176.163,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-182-189.77.182.pool.telefonica.de,77.182.182.189,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-184-108.77.182.pool.telefonica.de,77.182.184.108,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-208-109.77.182.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-213-130.77.182.pool.telefonica.de,77.182.213.130,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-236-195.77.182.pool.telefonica.de,77.182.236.195,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-182-247-191.77.182.pool.telefonica.de,77.182.247.191,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-183-124-087.77.183.pool.telefonica.de,77.183.124.87,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-002-232.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-010-030.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-012-003.77.185.pool.telefonica.de,77.185.12.3,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-014-150.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-015-131.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-019-175.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-024-193.77.185.pool.telefonica.de,77.185.24.193,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-026-206.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-027-252.77.185.pool.telefonica.de,77.185.27.252,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-029-181.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-029-191.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-030-216.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-042-121.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-046-234.77.185.pool.telefonica.de,77.185.46.234,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-059-244.77.185.pool.telefonica.de,77.185.59.244,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-062-177.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-065-255.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-069-182.77.185.pool.telefonica.de,77.185.69.182,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-078-088.77.185.pool.telefonica.de,77.185.78.88,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-082-195.77.185.pool.telefonica.de,77.185.82.195,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-083-000.77.185.pool.telefonica.de,77.185.83.0,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-083-190.77.185.pool.telefonica.de,77.185.83.190,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-083-212.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-087-034.77.185.pool.telefonica.de,77.185.87.34,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-090-108.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-097-002.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-097-182.77.185.pool.telefonica.de,77.185.97.182,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-119-157.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-121-103.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-127-033.77.185.pool.telefonica.de,77.185.127.33,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-127-095.77.185.pool.telefonica.de,77.185.127.95,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-135-139.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-144-042.77.185.pool.telefonica.de,77.185.144.42,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-152-040.77.185.pool.telefonica.de,77.185.152.40,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
,dynamic-077-185-154-146.77.185.pool.telefonica.de,77.185.154.146,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-154-201.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-166-044.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-166-166.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-172-087.77.185.pool.telefonica.de,77.185.172.87,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-174-054.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-179-057.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-184-163.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-185-072.77.185.pool.telefonica.de,77.185.185.72,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-187-137.77.185.pool.telefonica.de,77.185.187.137,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-190-221.77.185.pool.telefonica.de,77.185.190.221,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-213-151.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-185-246-160.77.185.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-006-192.77.189.pool.telefonica.de,77.189.6.192,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-015-007.77.189.pool.telefonica.de,77.189.15.7,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,dynamic-077-189-019-117.77.189.pool.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
