input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,csp_domains_,tls_mismatched
streak.zerodha.com,"Streak | Create, backtest and deploy trading strategies",200,6849,streak.zerodha.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-04T00:00:00Z,2024-03-04T23:59:59Z,CN=streak.zerodha.com,streak.zerodha.com,,streak.zerodha.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3076b6d837c5011c2f601f8fa9a8c8dd,7242639a4fdd17a8fe92e99d18b8801fc561220c8aeca6ed72b2ba2a2a53714c,,ctls,streak.zerodha.com,,443,https://streak.zerodha.com:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,35.154.187.111,/,374548145,65.0.255.155,Ubuntu,1,False,,,,
streakv3.zerodha.com,"Streak | Create, backtest and deploy trading strategies",200,3583,streakv3.zerodha.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-20T00:00:00Z,2024-08-16T23:59:59Z,CN=streakv3.zerodha.com,streakv3.zerodha.com,,streakv3.zerodha.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ca7be224a798a09fc153366fdd19c24f,627a51be257b5652aa9bc20c2e344135a2a8118e959a57b4ba0fcfca78e2997b,,ctls,streakv3.zerodha.com,,443,https://streakv3.zerodha.com:443,https,nginx/1.18.0 (Ubuntu),text/html,GET,65.0.255.155,/,-1349679829,3.109.75.181,Ubuntu,1,False,,,,
support.zerodha.com,Zerodha – Support Portal,200,23589,support.zerodha.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.zerodha.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",49eadea0fe00904f0da297ecb4f03134,7e5137420c3bb7a659fb9861712a27ae1d1b7eb18873b43f75ec4f2122398085,True,ctls,support.zerodha.com,cloudflare,443,https://support.zerodha.com:443,https,cloudflare,text/html,GET,104.17.217.15,/,-1042526384,2606:4700::6811:da0f,HTTP/3,713,False,True,,,
varsity.zerodha.com,,404,,varsity.zerodha.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.zerodha.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",49eadea0fe00904f0da297ecb4f03134,7e5137420c3bb7a659fb9861712a27ae1d1b7eb18873b43f75ec4f2122398085,True,ctls,varsity.zerodha.com,cloudflare,443,https://varsity.zerodha.com:443,https,cloudflare,text/plain,GET,104.17.218.15,/,-1840324437,2606:4700::6811:d90f,HTTP/3,1,False,True,,,
ws-mobile.zerodha.com,,400,50,ws-mobile.zerodha.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.zerodha.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",49eadea0fe00904f0da297ecb4f03134,7e5137420c3bb7a659fb9861712a27ae1d1b7eb18873b43f75ec4f2122398085,True,ctls,ws-mobile.zerodha.com,cloudflare,443,https://ws-mobile.zerodha.com:443,https,cloudflare,application/json,GET,104.17.217.15,/,-204184165,2606:4700::6811:da0f,HTTP/3,1,False,True,,,
ws.zerodha.com,,400,50,ws.zerodha.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.zerodha.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",49eadea0fe00904f0da297ecb4f03134,7e5137420c3bb7a659fb9861712a27ae1d1b7eb18873b43f75ec4f2122398085,True,ctls,ws.zerodha.com,cloudflare,443,https://ws.zerodha.com:443,https,cloudflare,application/json,GET,104.17.218.15,/,-204184165,2606:4700::6811:d90f,HTTP/3,1,False,True,,,
ws20.zerodha.com,,400,49,ws20.zerodha.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.zerodha.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",49eadea0fe00904f0da297ecb4f03134,7e5137420c3bb7a659fb9861712a27ae1d1b7eb18873b43f75ec4f2122398085,True,ctls,ws20.zerodha.com,cloudflare,443,https://ws20.zerodha.com:443,https,cloudflare,application/json,GET,104.17.218.15,/,458587524,2606:4700::6811:da0f,HTTP/3,1,False,True,,,
www.kite.trade,Simple HTTP trading APIs for individual traders and startups - Kite Connect trading APIs,200,6382,www.kite.trade,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-14T00:00:00Z,2024-04-03T23:59:59Z,CN=*.kite.trade,*.kite.trade,,kite.trade,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,17f606e614152eefdabd3f151ac85b73,7b2019dbc3c00d0c23f5c1e125c04c1a5bb689b3399e54477c35460d89c4464a,True,ctls,www.kite.trade,cloudflare,443,https://www.kite.trade:443,https,cloudflare,text/html,GET,104.16.3.81,/,1494302000,2606:4700::6810:351,Hugo:0.80.0,145,False,True,,,
www.zerodha.com,Just a moment...,429,5833,zerodha.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.zerodha.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",49eadea0fe00904f0da297ecb4f03134,7e5137420c3bb7a659fb9861712a27ae1d1b7eb18873b43f75ec4f2122398085,True,ctls,zerodha.com,cloudflare,443,https://www.zerodha.com:443,https,cloudflare,text/html,GET,104.17.217.15,/,-279044676,2606:4700::6811:d90f,HTTP/3,1,False,True,https://zerodha.com/,,
zerodha.com,Zerodha - Online stock trading at lowest prices from India's biggest stock broker – Zerodha,200,24635,zerodha.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-14T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",*.zerodha.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",49eadea0fe00904f0da297ecb4f03134,7e5137420c3bb7a659fb9861712a27ae1d1b7eb18873b43f75ec4f2122398085,True,ctls,zerodha.com,cloudflare,443,https://zerodha.com:443,https,cloudflare,text/html,GET,104.17.217.15,/,1128778802,2606:4700::6811:d90f,HTTP/3,556,False,True,,,
