input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_wildcard_certificate,content_type,csp_domains_,final_url,tls_expired
cure.csa.canon.com,Login,200,4566,cure.csa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-08T00:00:00Z,2024-02-07T23:59:59Z,"CN=impact.csa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",impact.csa.canon.com,"Canon U.S.A., INC.",cure.csa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,aa9b19f68be7ac0655f6b0a7f2d4e32c,77ff9be1c8bd4b23d2cf0b78f942f7841bdbb76fc542b22b11b6034915fd9c48,ctls,cure.csa.canon.com,,443,https://cure.csa.canon.com:443,https,Microsoft-IIS/8.0,GET,146.184.162.38,/,1836115374,146.184.162.38,Windows Server,125,False,,,,text/html,,,
cusapci.cusa.canon.com,,200,2,cusapci.cusa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-21T00:00:00Z,2024-02-20T23:59:59Z,"CN=cusapci.cusa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",cusapci.cusa.canon.com,"Canon U.S.A., INC.",cusapci.cusa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,22ac92bb483565db7e96f64e63026bd8,c5ed30aefdf0514dbac23df45d0acd6fa1c6cd91f3be8882994cadd87ebfa17a,ctls,cusapci.cusa.canon.com,,443,https://cusapci.cusa.canon.com:443,https,,GET,146.184.170.35,/,-780928015,146.184.170.35,,2,False,,,,text/html,,,
cviendgame.cvi.canon.com,Endgame,200,428,cviendgame.cvi.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-09-13T23:59:59Z,"CN=cviendgame.cvi.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",cviendgame.cvi.canon.com,"Canon U.S.A., INC.",cviendgame.cvi.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,615173fea786c9936d440941c4ca62a0,adc90a3db2d7688a7b9ae569dc0b5c6951ff005502aa44ecc5fae1e860ec6727,ctls,cviendgame.cvi.canon.com,,443,https://cviendgame.cvi.canon.com:443,https,nginx,GET,146.184.161.131,/,1896727737,146.184.161.131,Nginx,1,False,,,,text/html,,,
cvintune.cvi.canon.com,,200,38,cvintune.cvi.canon.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-31T00:00:00Z,2024-05-30T23:59:59Z,"CN=cvintune.cvi.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",cvintune.cvi.canon.com,"Canon U.S.A., INC.",cvintune2.cvi.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,fd4b3a1c6c4820cbe1dcec6833e6ec9e,0fee0f9dea769c8e8eb089e1d77221a1fd553761ffdedbf82280304b173ba423,ctls,cvintune.cvi.canon.com,,443,https://cvintune.cvi.canon.com:443,https,,GET,146.184.161.227,/,501929981,146.184.161.227,HSTS,2,False,,,,text/xml,,,
cvwasd.cvi.canon.com,E-Business Suite Home Page Redirect,200,1213,cvwasd.cvi.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-21T00:00:00Z,2024-07-23T23:59:59Z,"CN=cvwasd.cvi.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",cvwasd.cvi.canon.com,"Canon U.S.A., INC.",cvwasd.cvi.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,eed34f604715bd715b299efa83cb0781,a0a4ff30eec5cbfd003dc2ae58c190240f0733aa05b1b9915c8236dc6ea970fe,ctls,cvwasd.cvi.canon.com,,443,https://cvwasd.cvi.canon.com:443,https,,GET,146.184.0.97,/,375133320,146.184.0.97,,32,False,,,,text/html,URL=https://cvwasd.cvi.canon.com:443/OA_HTML/AppsLogin,,
dealer.cfs.canon.com,CFS Dealer Portal,200,12720,dealer.cfs.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-19T00:00:00Z,2024-06-18T23:59:59Z,"CN=dealer.cfs.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",dealer.cfs.canon.com,"Canon U.S.A., INC.",dealer.cfs.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,4a8bc43b7224ac216418a139f4136ba7,3f8224a3e222587c67e147614c879d1230dea52e1d530fa26500272e973801b1,ctls,dealer.cfs.canon.com,,443,https://dealer.cfs.canon.com:443,https,Microsoft-IIS/10.0,GET,146.184.169.102,/,-520553615,146.184.169.102,Windows Server,71,False,,,,text/html,,https://dealer.cfs.canon.com/ui/,
demo.usa.canon.com,E-Business Suite Home Page Redirect,200,1275,demo.usa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=travelexpensedv.cusa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",travelexpensedv.cusa.canon.com,"Canon U.S.A., INC.",travelexpensedv.cusa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,08705e853c72e7d8e6273d1de538bd20,2186b461c084cb46f6446eb2e4916dedbc85197d0a7297613f6d5f357c20968b,ctls,demo.usa.canon.com,,443,https://demo.usa.canon.com:443,https,,GET,146.184.161.47,/,-1377982696,146.184.161.47,,32,False,,True,,text/html,URL=http://nyrhdv214.cusa.canon.com:8050/OA_HTML/AppsLogin,,
developercommunity.usa.canon.com,Canon Developer Community,200,112470,developercommunity.usa.canon.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-16T15:20:22Z,2023-10-14T15:20:21Z,CN=developercommunity.usa.canon.com,developercommunity.usa.canon.com,,developercommunity.usa.canon.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a4538d2375a551ff24f073bda04d77eb,02bff886c22ea207e10f0e37e1f9a54ae3a704fed69e8fb29bf057a8c8a4b10c,ctls,developercommunity.usa.canon.com,,443,https://developercommunity.usa.canon.com:443,https,,GET,95.101.111.185,/,721099874,2a02:26f0:480:d::210:f163,HSTS,412,False,,,,text/html,https://payments.salesforce.com/icons/,https://developercommunity.usa.canon.com/s/,
developersupport.usa.canon.com,,200,605,developersupport.usa.canon.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-30T00:00:00Z,2024-01-02T23:59:59Z,"CN=developersupport.usa.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",developersupport.usa.canon.com,"Canon U.S.A., INC.",developersupport.usa.canon.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,23a5db5fd67c8383fa840be17b050994,0737895d598c78cb8f55f0e6f492251e42b41240589c13be698b80f8f38c533e,ctls,developersupport.usa.canon.com,,443,https://developersupport.usa.canon.com:443,https,sfdcedge,GET,85.222.140.10,/,1433417005,85.222.140.11,Salesforce,28,False,,,,text/html,,,
devint-address.mycanon.cam.usa.canon.com,,404,92,devint-address.mycanon.cam.usa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-31T14:03:55Z,2023-10-29T14:03:54Z,CN=*.hw-tas30.platform-automation.cf-denver.com,*.hw-tas30.platform-automation.cf-denver.com,,*.sys.hw-tas30.platform-automation.cf-denver.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e688fb8283b7c3b1811e3850d2739e24,ed550426808fd0e9c07ba77e0fe47ebef99fbec1509edaa75bf236083d2fc8ff,ctls,devint-address.mycanon.cam.usa.canon.com,google,443,https://devint-address.mycanon.cam.usa.canon.com:443,https,,GET,34.96.109.137,/,-441653196,34.96.109.137,HTTP/3,2,False,True,True,True,text/plain,,,
devint-addressbook.cdf.cam.usa.canon.com,,404,92,devint-addressbook.cdf.cam.usa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-31T14:03:55Z,2023-10-29T14:03:54Z,CN=*.hw-tas30.platform-automation.cf-denver.com,*.hw-tas30.platform-automation.cf-denver.com,,*.sys.hw-tas30.platform-automation.cf-denver.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e688fb8283b7c3b1811e3850d2739e24,ed550426808fd0e9c07ba77e0fe47ebef99fbec1509edaa75bf236083d2fc8ff,ctls,devint-addressbook.cdf.cam.usa.canon.com,google,443,https://devint-addressbook.cdf.cam.usa.canon.com:443,https,,GET,34.96.109.137,/,482293493,34.96.109.137,HTTP/3,2,False,True,True,True,text/plain,,,
devint-addressbook.cdf.cusa.canon.com,403,403,134,devint-addressbook.cdf.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-addressbook.cdf.cusa.canon.com,google,443,https://devint-addressbook.cdf.cusa.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,True,,text/html,,,
devint-addressbook.myprofile.americas.canon.com,403,403,134,devint-addressbook.myprofile.americas.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-addressbook.myprofile.americas.canon.com,google,443,https://devint-addressbook.myprofile.americas.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,,,text/html,,,
devint-ars.cdf.cusa.canon.com,,200,10038,devint-ars.cdf.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-ars.cdf.cusa.canon.com,google,443,https://devint-ars.cdf.cusa.canon.com:443,https,UploadServer,GET,35.190.20.181,/,1215924447,35.190.20.181,HTTP/3,301,False,True,True,,text/html,,,
devint-ars.myprofile.americas.canon.com,403,403,134,devint-ars.myprofile.americas.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-ars.myprofile.americas.canon.com,google,443,https://devint-ars.myprofile.americas.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,,,text/html,,,
devint-avs.mycanon.cam.usa.canon.com,,404,88,devint-avs.mycanon.cam.usa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-31T14:03:55Z,2023-10-29T14:03:54Z,CN=*.hw-tas30.platform-automation.cf-denver.com,*.hw-tas30.platform-automation.cf-denver.com,,*.sys.hw-tas30.platform-automation.cf-denver.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e688fb8283b7c3b1811e3850d2739e24,ed550426808fd0e9c07ba77e0fe47ebef99fbec1509edaa75bf236083d2fc8ff,ctls,devint-avs.mycanon.cam.usa.canon.com,google,443,https://devint-avs.mycanon.cam.usa.canon.com:443,https,,GET,34.96.109.137,/,319930749,34.96.109.137,HTTP/3,2,False,True,True,True,text/plain,,,
devint-avs.myprofile.americas.canon.com,403,403,134,devint-avs.myprofile.americas.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-avs.myprofile.americas.canon.com,google,443,https://devint-avs.myprofile.americas.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,,,text/html,,,
devint-carepak.myprofile.americas.canon.com,403,403,134,devint-carepak.myprofile.americas.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-carepak.myprofile.americas.canon.com,google,443,https://devint-carepak.myprofile.americas.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,,,text/html,,,
devint-cgss.mycanon.cusa.canon.com,403,403,134,devint-cgss.mycanon.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-cgss.mycanon.cusa.canon.com,google,443,https://devint-cgss.mycanon.cusa.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,True,,text/html,,,
devint-communication.mycanon.cam.usa.canon.com,,404,98,devint-communication.mycanon.cam.usa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-31T14:03:55Z,2023-10-29T14:03:54Z,CN=*.hw-tas30.platform-automation.cf-denver.com,*.hw-tas30.platform-automation.cf-denver.com,,*.sys.hw-tas30.platform-automation.cf-denver.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e688fb8283b7c3b1811e3850d2739e24,ed550426808fd0e9c07ba77e0fe47ebef99fbec1509edaa75bf236083d2fc8ff,ctls,devint-communication.mycanon.cam.usa.canon.com,google,443,https://devint-communication.mycanon.cam.usa.canon.com:443,https,,GET,34.96.109.137,/,430556428,34.96.109.137,HTTP/3,2,False,True,True,True,text/plain,,,
devint-communication.mycanon.cusa.canon.com,403,403,134,devint-communication.mycanon.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-communication.mycanon.cusa.canon.com,google,443,https://devint-communication.mycanon.cusa.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,True,,text/html,,,
devint-file.mycanon.cam.usa.canon.com,,404,89,devint-file.mycanon.cam.usa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-31T14:03:55Z,2023-10-29T14:03:54Z,CN=*.hw-tas30.platform-automation.cf-denver.com,*.hw-tas30.platform-automation.cf-denver.com,,*.sys.hw-tas30.platform-automation.cf-denver.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e688fb8283b7c3b1811e3850d2739e24,ed550426808fd0e9c07ba77e0fe47ebef99fbec1509edaa75bf236083d2fc8ff,ctls,devint-file.mycanon.cam.usa.canon.com,google,443,https://devint-file.mycanon.cam.usa.canon.com:443,https,,GET,34.96.109.137,/,-1347788217,34.96.109.137,HTTP/3,2,False,True,True,True,text/plain,,,
devint-file.mycanon.cusa.canon.com,403,403,134,devint-file.mycanon.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-file.mycanon.cusa.canon.com,google,443,https://devint-file.mycanon.cusa.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,True,,text/html,,,
devint-order.cdf.cam.usa.canon.com,,404,86,devint-order.cdf.cam.usa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-31T14:03:55Z,2023-10-29T14:03:54Z,CN=*.hw-tas30.platform-automation.cf-denver.com,*.hw-tas30.platform-automation.cf-denver.com,,*.sys.hw-tas30.platform-automation.cf-denver.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e688fb8283b7c3b1811e3850d2739e24,ed550426808fd0e9c07ba77e0fe47ebef99fbec1509edaa75bf236083d2fc8ff,ctls,devint-order.cdf.cam.usa.canon.com,google,443,https://devint-order.cdf.cam.usa.canon.com:443,https,,GET,34.96.109.137,/,-25990724,34.96.109.137,HTTP/3,2,False,True,True,True,text/plain,,,
devint-order.mycanon.cam.usa.canon.com,,404,90,devint-order.mycanon.cam.usa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-31T14:03:55Z,2023-10-29T14:03:54Z,CN=*.hw-tas30.platform-automation.cf-denver.com,*.hw-tas30.platform-automation.cf-denver.com,,*.sys.hw-tas30.platform-automation.cf-denver.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e688fb8283b7c3b1811e3850d2739e24,ed550426808fd0e9c07ba77e0fe47ebef99fbec1509edaa75bf236083d2fc8ff,ctls,devint-order.mycanon.cam.usa.canon.com,google,443,https://devint-order.mycanon.cam.usa.canon.com:443,https,,GET,34.96.109.137,/,1695057402,34.96.109.137,HTTP/3,2,False,True,True,True,text/plain,,,
devint-person.mycanon.cam.usa.canon.com,,404,91,devint-person.mycanon.cam.usa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-31T14:03:55Z,2023-10-29T14:03:54Z,CN=*.hw-tas30.platform-automation.cf-denver.com,*.hw-tas30.platform-automation.cf-denver.com,,*.sys.hw-tas30.platform-automation.cf-denver.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e688fb8283b7c3b1811e3850d2739e24,ed550426808fd0e9c07ba77e0fe47ebef99fbec1509edaa75bf236083d2fc8ff,ctls,devint-person.mycanon.cam.usa.canon.com,google,443,https://devint-person.mycanon.cam.usa.canon.com:443,https,,GET,34.96.109.137,/,824381643,34.96.109.137,HTTP/3,2,False,True,True,True,text/plain,,,
devint-person.mycanon.cusa.canon.com,403,403,134,devint-person.mycanon.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-person.mycanon.cusa.canon.com,google,443,https://devint-person.mycanon.cusa.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,True,,text/html,,,
devint-preference.mycanon.cam.usa.canon.com,,404,95,devint-preference.mycanon.cam.usa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-31T14:03:55Z,2023-10-29T14:03:54Z,CN=*.hw-tas30.platform-automation.cf-denver.com,*.hw-tas30.platform-automation.cf-denver.com,,*.sys.hw-tas30.platform-automation.cf-denver.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e688fb8283b7c3b1811e3850d2739e24,ed550426808fd0e9c07ba77e0fe47ebef99fbec1509edaa75bf236083d2fc8ff,ctls,devint-preference.mycanon.cam.usa.canon.com,google,443,https://devint-preference.mycanon.cam.usa.canon.com:443,https,,GET,34.96.109.137,/,-1927628609,34.96.109.137,HTTP/3,2,False,True,True,True,text/plain,,,
devint-preferences.cdf.cusa.canon.com,403,403,134,devint-preferences.cdf.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-preferences.cdf.cusa.canon.com,google,443,https://devint-preferences.cdf.cusa.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,True,,text/html,,,
devint-product.myprofile.americas.canon.com,403,403,134,devint-product.myprofile.americas.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-product.myprofile.americas.canon.com,google,443,https://devint-product.myprofile.americas.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,,,text/html,,,
devint-productmaster.myprofile.americas.canon.com,403,403,134,devint-productmaster.myprofile.americas.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-productmaster.myprofile.americas.canon.com,google,443,https://devint-productmaster.myprofile.americas.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,,,text/html,,,
devint-productreg.cdf.cusa.canon.com,403,403,134,devint-productreg.cdf.cusa.canon.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-04T00:00:00Z,2024-05-03T23:59:59Z,"CN=myprofile.devint.americas.canon.com, O=Canon U.S.A.\, INC., L=Melville, ST=New York, C=US",myprofile.devint.americas.canon.com,"Canon U.S.A., INC.",devint.cdf.americas.canon.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,7b3343f6328096ade5ea6b13ce68c0de,299defccf566a2d4692dd8f6773d90343cd9017aa4e027ab55601dd869d8f39e,ctls,devint-productreg.cdf.cusa.canon.com,google,443,https://devint-productreg.cdf.cusa.canon.com:443,https,,GET,35.190.20.181,/,1723221432,35.190.20.181,HTTP/3,1,False,True,True,,text/html,,,
