new,host,a,cname,soa,status_code,cdn,cdn-name,ns,has_internal_ips,internal_ips,aaaa,txt,mx,caa,ptr
[x],sslvpnrouter.elb.xiaomi.com,0.0.0.0,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,,,,
[x],staging-analyze.pt.xiaomi.com,10.108.237.207,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.237.207,,,,,
[x],staging-api-data.xiaomi.com,10.108.197.233,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.108.197.233,,,,,
[x],staging-b.pay.xiaomi.com,"120.92.96.182, 120.92.43.183","staging.mipay.xiaomi.com, staging.m.pay.xiaomi.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
[x],staging-cdna.sec.miui.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
[x],staging-diagnosis.ad.xiaomi.com,"183.84.7.4, 183.84.7.187, 120.133.33.137, 124.251.34.42",extranet-alllines-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],staging-dri.ad.xiaomi.com,0.0.0.0,,"fake-for-negative-caching.adguard.com, hostmaster.staging-dri.ad.xiaomi.com",NOERROR,,,,True,0.0.0.0,::,,,,
[x],staging-font.sec.miui.com,10.38.165.18,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.165.18,,,,,
[x],staging-gtglobal.intl.miui.com,"8.214.88.90, 8.219.219.212, 8.219.228.95, 8.214.39.79",extranet-ipv4-pub-alisgp.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],staging-hlthopen.io.mi.com,120.131.0.112,extranet-staging-6787-cn-north.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,
[x],staging-pusherapi-iotdcm.ai.xiaomi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
[x],staging-review-video.inf.miui.com,,"extranet.ap-south-1.miui-l7-middle.fbsnuojuwr.elb.xiaomi.com, lb-hrxhkat1hh-915281338.ap-south-1.elb.amazonaws.com","ns-329.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],staging-scf-feishu.pt.xiaomi.com,,extranet-staging-6787-cn-north.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],staging-web.vip.miui.com,10.38.202.185,intranet.cn-beijing-6.miui-l7-vip.jd3dbnflh5.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.202.185,,,,,
[x],staging.home.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
[x],starfish.pandora.xiaomi.com,43.224.247.26,coml7.pandora.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],sts-hlth.io.mi.com,"52.37.187.235, 54.149.43.198",sts-hlth-io-mi-com-2098631309.us-west-2.elb.amazonaws.com,"ns-332.awsdns-41.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],sts-urc.io.mi.com,44.232.125.53,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
[x],system.pt.xiaomi.com,10.180.2.228,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",True,10.180.2.228,,,,,
[x],t.pt.miui.com,10.38.162.217,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.38.162.217,,,,,
[x],t14.market.xiaomi.com,"47.246.24.235, 47.246.24.236, 47.246.24.239, 47.246.24.234, 47.246.24.233, 47.246.24.237, 47.246.24.238, 47.246.24.240","t13.market.xiaomi.com.mgslb.com, t13.market.xiaomi.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,,,,
[x],t15.market.xiaomi.com,"47.246.24.239, 47.246.24.236, 47.246.24.235, 47.246.24.238, 47.246.24.233, 47.246.24.234, 47.246.24.237, 47.246.24.240","t13.market.xiaomi.com.mgslb.com, t13.market.xiaomi.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,,,,
[x],t2.market.xiaomi.com,"163.181.56.168, 163.181.56.172, 163.181.56.171, 163.181.56.174, 163.181.56.170, 163.181.56.169, 163.181.56.173, 163.181.56.175","t.market.c.mgslb.com, t1.market.xiaomi.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,"ns1.vip.cdngslb.com, ns2.vip.cdngslb.com, ns3.vip.cdngslb.com, ns4.vip.cdngslb.com, ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,
[x],t3.market.xiaomi.com,"163.181.56.174, 163.181.56.169, 163.181.56.171, 163.181.56.175, 163.181.56.170, 163.181.56.168, 163.181.56.173, 163.181.56.172","t.market.c.mgslb.com, t1.market.xiaomi.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,"ns1.vip.cdngslb.com, ns2.vip.cdngslb.com, ns3.vip.cdngslb.com, ns4.vip.cdngslb.com",,,,,,,
[x],t5.market.xiaomi.com,"163.181.56.172, 163.181.56.169, 163.181.56.170, 163.181.56.168, 163.181.56.174, 163.181.56.171, 163.181.56.175, 163.181.56.173","t.market.c.mgslb.com, t1.market.xiaomi.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,,,,
[x],t9.market.xiaomi.com,"163.181.56.173, 163.181.56.170, 163.181.56.171, 163.181.56.168, 163.181.56.174, 163.181.56.175, 163.181.56.169, 163.181.56.172","t.market.c.mgslb.com, t1.market.xiaomi.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,,,,
[x],team.g.mi.com,,extranet-alllines-gameunion-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],teleprivacy.account.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
[x],test-api.xmpush.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
[x],test01.pt.xiaomi.com,,d3knu9zufku8rz.cloudfront.net,"ns-418.awsdns-52.com, hostmaster.cloudfront.net",NOERROR,,,,,,,,,,
[x],themes.xiaomi.com,,zhuti.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],thirdapps.pt.xiaomi.com,"3.127.227.23, 18.194.222.150","thirdapps.pt.xiaomi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tms.be.mi.com,"18.194.222.150, 3.127.227.23","tms.be.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],tor326-411-pdb.elb.xiaomi.com,0.0.0.0,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,,,,
[x],training.pt.miui.com,10.98.80.4,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.98.80.4,,,,,
[x],tuan.mi.com,,b2c-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],tvboss.pandora.xiaomi.com,"183.84.5.56, 124.251.101.3","api.video.xiaomi.com, mvl7.pandora.xiaomi.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],tvmanager.pandora.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
[x],v4.market.xiaomi.com,"185.232.56.147, 128.1.77.226, 128.1.77.227, 128.1.77.230","v0.market.xiaomi.com.mgslb.com, v0.market.xiaomi.com.bsgslb.cn, zxmhwdl.v.bsgslb.cn","vns1.bsgslb.cn, gtm.baishan.com",NOERROR,,,,,,,,,,
[x],vd0.market.xiaomi.com,"163.181.56.171, 163.181.56.169, 163.181.56.175, 163.181.56.168, 163.181.56.174, 163.181.56.170, 163.181.56.173, 163.181.56.172","vd0.market.c.mgslb.com, vd0.market.xiaomi.com.w.cdngslb.com","ns1.vip.cdngslb.com, root.cdngslb.com",NOERROR,,,,,,,,,,
[x],video.inf.miui.com,124.251.58.78,extranet.c3.miui-l7-video.0vzipdldsr.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],videopad.elb.xiaomi.com,0.0.0.0,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,,,,
[x],vr.mi.com,"118.182.252.6, 221.195.206.1, 58.20.136.6, 115.231.33.1, 122.227.201.1, 111.227.116.1, 125.39.194.1, 42.81.245.1, 58.218.65.2, 121.22.237.1, 150.139.237.1, 221.204.17.1, 119.96.211.1","vr.mi.com.download.ks-cdn.com, k122.gslb.ksyuncdn.com","ns1.ksyuncdn.com, dnsadmin",NOERROR,True,azure,,,,"2409:8c44:b00:208::f4, 2408:8720:0:15::6",,,,
[x],web-test.vip.miui.com,10.105.222.107,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,10.105.222.107,,,,,
[x],wechat.zb.mi.com,124.251.101.12,com.ssl.g.mi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
[x],weirdal.elb.xiaomi.com,0.0.0.0,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,0.0.0.0,,,,,
[x],wxa.men.mi.com,"183.84.5.216, 58.83.177.229","cname.mione.xiaomi.com, bgp.cname.mione.xiaomi.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,2403:a200:a200:14f1::19,,,,
[x],wyft.mi.com,120.133.33.154,extranet-alllines-gameunion-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
[x],xiazai.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
[x],xmbigota.miwifi.com,"119.96.211.1, 221.195.206.1, 1.193.210.6, 111.124.69.1, 58.20.136.6, 219.144.69.6, 42.81.245.1, 150.139.237.1, 122.227.201.1","xmbigota.miwifi.c.mgslb.com, xmbigota.miwifi.com-6.download.ks-cdn.com, l5.gslb.ksyuncdn.com","ns1.ksyuncdn.com, dnsadmin, ksyuncdn.com, w.ksyuncdn.com",NOERROR,,,,,,,,,,
[x],yp-janus.kefu.mi.com,"18.194.222.150, 3.127.227.23","yp-janus.kefu.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],zhongchou.mi.com,"183.84.6.228, 58.83.177.231","shopapi.io.mi.com, cname.xiaomiyoupin.com, bgp.cname.xiaomiyoupin.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,2403:a200:a200:14f1::e,,,,
[x],zkong.men.mi.com,"18.194.222.150, 3.127.227.23","zkong.men.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,10.mi.com,"183.84.6.219, 120.133.33.207","orig.cdn.xiaomi.com, bgp.orig.cdn.xiaomi.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,10.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,
,10046.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,11-c3.indiantechnical.bgp.neo.xiaomi.com,120.133.33.249,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,16-azureams.i18n.internet.neo.xiaomi.com,20.47.97.79,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,16-azureams.mixms.internet.neo.xiaomi.com,20.157.18.16,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.b2cback.bgp.neo.xiaomi.com,124.251.58.55,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.b2cgo.ctc.neo.xiaomi.com,117.48.116.8,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.b2cop.ctc.neo.xiaomi.com,203.100.92.159,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.infoarch.bgp.neo.xiaomi.com,124.251.58.228,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.internation.bgp.neo.xiaomi.com,124.251.100.96,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.micharity.bgp.neo.xiaomi.com,124.251.100.2,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.mici.bgp.neo.xiaomi.com,120.133.33.45,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,
,5-c3.mici.cnc.neo.xiaomi.com,111.206.101.170,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,
,5-c3.mici.ctc.neo.xiaomi.com,203.100.92.218,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.mikfs.bgp.neo.xiaomi.com,58.83.177.36,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.mikfs.cnc.neo.xiaomi.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.mikfs.ctc.neo.xiaomi.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.mims.bgp.neo.xiaomi.com,124.251.58.231,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.mishop.ctc.neo.xiaomi.com,203.100.92.201,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.misite.bgp.neo.xiaomi.com,124.251.58.233,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.misite.cnc.neo.xiaomi.com,111.206.101.117,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.misite.ctc.neo.xiaomi.com,117.48.116.186,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.miwms.bgp.neo.xiaomi.com,124.251.58.235,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.miwms.ctc.neo.xiaomi.com,117.48.116.188,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.sales.bgp.neo.xiaomi.com,120.133.33.16,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.sales.ctc.neo.xiaomi.com,,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.snsdev.bgp.neo.xiaomi.com,120.133.33.73,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.snsdev.ctc.neo.xiaomi.com,203.100.92.232,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.xmfe.bgp.neo.xiaomi.com,124.251.58.241,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.xmstore.bgp.neo.xiaomi.com,124.251.58.28,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,5-c3.xmstore.ctc.neo.xiaomi.com,203.100.92.208,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,8.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,9-alisgp.miorder.pub.neo.xiaomi.com,161.117.171.1,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,9-alisgp.mixms.pub.neo.xiaomi.com,161.117.171.166,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,9-alisgp.xmstore.pub.neo.xiaomi.com,161.117.160.209,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,a.hl.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,a.huodong.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,a.stat.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,a.union.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,
,abroad.api.comm.intl.miui.com,"8.219.246.161, 8.219.247.27, 47.241.97.200",matrix-pri-alisgp.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,abtest.mistat.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ac.sec.miui.com,"183.84.7.86, 124.251.100.130",matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,access.b.iot.mi.com,"120.133.33.88, 183.84.6.161",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,
,access.speech.ai.xiaomi.com,47.241.176.221,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,account-preview.ai.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,account.ai.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,account.xiaomi.com,107.155.52.201,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,"v=spf1 ip4:58.68.235.0/24 ip4:58.68.247.0/24 ip4:59.108.40.194/28 ip4:211.147.239.157 ip4:222.35.137.145 ip4:222.35.137.233 ip4:69.28.52.82 ip4:69.28.52.85 ip4:69.28.52.86 ip4:69.28.52.87 ip4:69.28.52.88 include:_spf.google.com include:sendgrid.net ~all, 202010280952373gs9lrnzo3ozbmgkji7uy6cp0pshz7empxmkoqj8gznojlwygk","mx1.account.xiaomi.com, mx2.account.xiaomi.com",,
,acct.g.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,
,acg.mi.com,,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,act.account.xiaomi.com,20.47.97.125,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,act.browser.miui.com,"183.84.6.88, 124.251.58.118",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,act.e.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,act.men.mi.com,"58.83.177.229, 183.84.5.216","cname.mione.xiaomi.com, bgp.cname.mione.xiaomi.com","ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,2403:a200:a200:14f1::19,,,,
,act.passbook.xiaomi.com,58.83.160.199,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,actfile.cdn.pandora.xiaomi.com,"104.110.240.227, 104.110.240.217","actfile.cdn.pandora.xiaomi.com.mgslb.com, actfile.cdn.pandora.xiaomi.com.ksyna.net, xiaomi.edgesuite.net, a1817.dscd.akamai.net","n0dscd.akamai.net, hostmaster.akamai.com",NOERROR,,,,,,"2a02:26f0:7100::213:c688, 2a02:26f0:7100::213:c692",,,,
,activity.browser.intl.miui.com,47.241.0.17,extranet.ap-southeast-1.miui-l7-browser.egp2iatnbr.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,activity.g.mi.com,,extranet-alllines-gameunion-pri-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,
,ad.intl.xiaomi.com,0.0.0.0,,"fake-for-negative-caching.adguard.com, hostmaster.ad.intl.xiaomi.com",NOERROR,,,,True,0.0.0.0,::,,,,
,ad.jr.mi.com,"3.127.227.23, 18.194.222.150","ad.jr.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,ad.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,ad.quickapp.hybrid.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,admin.browser.miui.com,"18.194.222.150, 3.127.227.23","admin.browser.miui.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,admin.cloud.mi.com,120.92.44.60,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,admin.hybrid.xiaomi.com,"124.251.100.130, 183.84.7.86",matrix-pub-c3-c4.alb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,admin.micard.10046.pt.mi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,admin.misim.10046.pt.mi.com,"3.127.227.23, 18.194.222.150","admin.misim.10046.pt.mi.com.v.mi-dun.com, cname-app-com.w.mi-dun.com, aws-fr-sec-midun-nlb-8db12722d067e399.elb.eu-central-1.amazonaws.com","ns-1390.awsdns-45.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,admin.n.miui.com,"10.142.17.34, 10.142.17.31",,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,True,"10.142.17.34, 10.142.17.31",,,,,
,admin.review.inf.pt.miui.com,58.83.160.21,extranet.c3.miui-l7-middle.nroxajo77s.elb.xiaomi.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,,,,,,,,
,admin.xiaomi.com,58.83.160.18,,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,,,"ns4.dnsv5.com, ns3.dnsv5.com",,,,,,,
,admin.xmpush.xiaomi.com,20.47.97.231,cname-app-com-amsproxy.w.mi-dun.com,"ns3.dnsv5.com, enterprise3dnsadmin.dnspod.com",NOERROR,True,azure,,,,,,,,
,admincomcam.standvirtual.com,"18.244.146.65, 18.244.146.25, 18.244.146.23, 18.244.146.94, 205.251.193.108",d55rxsrdpq012.cloudfront.net,"ns-364.awsdns-45.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1447.awsdns-52.org, ns-611.awsdns-12.net, ns-364.awsdns-45.com, ns-1869.awsdns-41.co.uk",,,,,,,
,admincomfrccc-13netherlands.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,,
,admincomfrccc-13xmpushistrator.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,,
,admincomfrccc-stage.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,,
