new,host,a,cname,soa,status_code,mx,txt,cdn,cdn-name,aaaa,ns,caa,has_internal_ips,internal_ips
[x],dimension.odoo.com,34.171.109.142,,"ns0.odoo.com, admin.odoo.com",NOERROR,am144a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dimensions.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dimona.odoo.com,34.132.233.230,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp56.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dims.odoo.com,34.81.176.73,,"ns0.odoo.com, admin.odoo.com",NOERROR,as83a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dino.odoo.com,141.95.172.220,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu158a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dionysos.odoo.com,35.233.28.41,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu200a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dios.odoo.com,34.135.115.212,,"ns0.odoo.com, admin.odoo.com",NOERROR,am145a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dira.odoo.com,141.94.74.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu193a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],direct2.odoo.com,145.239.155.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu194a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],director.odoo.com,145.239.155.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu192a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],directory.odoo.com,35.229.193.63,,"ns0.odoo.com, admin.odoo.com",NOERROR,as88a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],disa.odoo.com,34.122.16.94,,"ns0.odoo.com, admin.odoo.com",NOERROR,am33a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],disabled.odoo.com,34.66.170.240,,"ns0.odoo.com, admin.odoo.com",NOERROR,am131a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],disc.odoo.com,34.28.145.14,,"ns0.odoo.com, admin.odoo.com",NOERROR,am128a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],discount.odoo.com,34.80.186.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,as87a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],discover.odoo.com,35.238.0.114,,"ns0.odoo.com, admin.odoo.com",NOERROR,am124a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],discovery.odoo.com,145.239.155.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu150a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],discusiones.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],discuss10.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],dish.odoo.com,34.27.6.102,,"ns0.odoo.com, admin.odoo.com",NOERROR,am148a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dishy.odoo.com,145.239.155.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu180a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],disk.odoo.com,141.95.196.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu142a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],display.odoo.com,34.80.186.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,as87a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],display1.odoo.com,34.77.19.131,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu205a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],diss.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dist.odoo.com,34.30.254.156,,"ns0.odoo.com, admin.odoo.com",NOERROR,am143a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],distritodo.odoo.com,34.173.245.82,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampj10.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],diverza.odoo.com,35.223.26.67,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp89.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],diycharm.odoo.com,,,,NOERROR,,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dj0furk3.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],djdev.odoo.com,192.158.28.131,,"ns0.odoo.com, admin.odoo.com",NOERROR,paasmaster.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dldl.odoo.com,35.195.164.178,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu186a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dm-test.odoo.com,34.77.19.131,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu205a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dm-www21.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],dm10.odoo.com,34.72.85.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,am139a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dmci.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],dmdata.odoo.com,145.239.155.20,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu176a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dmdv.odoo.com,35.233.74.212,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu197a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dmros1.runbot104.odoo.com,141.95.172.233,runbot104.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],dnevnik.odoo.com,141.95.172.221,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu185a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dnsc.odoo.com,104.199.235.109,,"ns0.odoo.com, admin.odoo.com",NOERROR,as81a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dnspanel.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],doc-stg.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],doc.odoo.com,"178.33.40.43, 35.205.106.18, 178.32.109.180, 51.91.164.65","www.odoo.com, odoo.com","ns0.odoo.com, admin.odoo.com",NOERROR,"mx1a.odoo.com, mx1b.odoo.com","v=spf1 include:_spf.odoo.com include:_spf.google.com ip4:5.135.141.8 -all, google-site-verification=HPrQ2HXxHN60Ev-JQ9yZ_6d1eOR_grkVFyGe8JHuzOg, google-site-verification=V4lCmbjYG6Iobcm3fd4CTkdUeVaUShT_Ys48adxeLmI, google-site-verification=GTR7w9X5rUnftXj6VRMSaHzHvJd2AuIqlSBGouHTLcE, google-site-verification=iNBIN8rSHf6Q3LbzPsEqEztmMmsn-eGM5PW5KLakXNM, google-site-verification=pgjyH0qvN69B0m_HrTKV6h8TVnbRXp5etEHo19unPy4",,,2001:41d0:203:7958::,"ns3.odoo.com, ns1.odoo.com, ns0.odoo.com","mailto:abuse@odoo.com, letsencrypt.org",,
[x],dock.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],docman.odoo.com,34.135.115.212,,"ns0.odoo.com, admin.odoo.com",NOERROR,am145a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],docs.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],docu.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu177a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],document.odoo.com,35.225.28.133,,"ns0.odoo.com, admin.odoo.com",NOERROR,am129a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],documentation.odoo.com,35.233.28.41,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu200a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dodo.odoo.com,23.251.130.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu196a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dogfood-dev.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],dogger.odoo.com,34.70.232.54,,"ns0.odoo.com, admin.odoo.com",NOERROR,am127a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dogma.odoo.com,104.199.70.137,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu199a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],doktor.odoo.com,34.81.240.10,,"ns0.odoo.com, admin.odoo.com",NOERROR,as84a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dolphin.odoo.com,35.198.242.136,,"ns0.odoo.com, admin.odoo.com",NOERROR,aspp30.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],domain2.odoo.com,34.80.186.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,as87a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dome.odoo.com,141.94.74.29,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu96a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],domicile.odoo.com,,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],domination.odoo.com,35.195.164.178,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu186a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dominios.odoo.com,35.193.131.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,am136a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],domino.odoo.com,141.94.74.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu179a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dominoqqblog01.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],dominos.odoo.com,35.200.174.91,,"ns0.odoo.com, admin.odoo.com",NOERROR,me13a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],domus.odoo.com,141.94.74.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu179a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],donate.odoo.com,35.193.132.132,,"ns0.odoo.com, admin.odoo.com",NOERROR,am140a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],donations.odoo.com,141.94.74.15,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu179a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dong.odoo.com,34.100.211.52,,"ns0.odoo.com, admin.odoo.com",NOERROR,me29a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],doo-it-2021.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],doo-it-kp2021.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],doodle.odoo.com,34.81.176.73,,"ns0.odoo.com, admin.odoo.com",NOERROR,as83a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],doop.odoo.com,34.70.232.54,,"ns0.odoo.com, admin.odoo.com",NOERROR,am127a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dora.odoo.com,34.171.247.76,,"ns0.odoo.com, admin.odoo.com",NOERROR,am132a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],doris.odoo.com,34.172.253.209,,"ns0.odoo.com, admin.odoo.com",NOERROR,,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],doris1.odoo.com,34.70.232.54,,"ns0.odoo.com, admin.odoo.com",NOERROR,am127a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dorothy.odoo.com,104.199.17.13,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu198a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dory.odoo.com,145.239.155.6,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu159a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dossier.odoo.com,34.72.216.250,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampq01.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dost.odoo.com,34.80.186.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,as87a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dota.odoo.com,35.195.38.226,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu171a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dotcom.odoo.com,34.77.115.252,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu61a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dotorg.runbot158.odoo.com,51.91.83.230,runbot158.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],double-8-ltd.odoo.com,35.233.74.212,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu197a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],double.odoo.com,141.94.74.24,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu195a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dover.odoo.com,35.200.234.64,,"ns0.odoo.com, admin.odoo.com",NOERROR,me18a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dowgroup1.odoo.com,104.199.35.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu154a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],download.odoo.com,35.240.72.178,nightly3.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,True,google,,,,,
[x],download44114411.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadardianbujupi10.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadarminvanbuurenastateoftranceibiza21.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadbabygangep11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadcosmicgatewakeyourmindradio370.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadeaglesthestudioalbums19721.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadfrancescamichielin2640.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadmgpjrmgpjr2021.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadmultiinterpretes50hitsspring2021.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadnoangels20.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadsiloemetropolis20.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadstereoplandegeneracion2020.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadtheovertones10.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],downloadvariousartiststhesoundoftechnovol11.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],dpsi.odoo.com,130.211.116.185,,"ns0.odoo.com, admin.odoo.com",NOERROR,am123a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],draco.odoo.com,34.30.254.156,,"ns0.odoo.com, admin.odoo.com",NOERROR,am143a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dragon1.odoo.com,34.81.199.206,,"ns0.odoo.com, admin.odoo.com",NOERROR,as78a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dragon2.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dragonfly.odoo.com,34.30.254.156,,"ns0.odoo.com, admin.odoo.com",NOERROR,am143a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],drand.odoo.com,34.171.109.142,,"ns0.odoo.com, admin.odoo.com",NOERROR,am144a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],draw.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dream-team.odoo.com,34.151.71.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,au04a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dreamingcar31.odoo.com,145.239.155.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu178a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dreams.odoo.com,35.200.234.64,,"ns0.odoo.com, admin.odoo.com",NOERROR,me18a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dreamville.odoo.com,35.200.128.125,,"ns0.odoo.com, admin.odoo.com",NOERROR,me23a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dreamz.odoo.com,34.122.234.22,,"ns0.odoo.com, admin.odoo.com",NOERROR,am141a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],drehpunkt.odoo.com,34.135.115.212,,"ns0.odoo.com, admin.odoo.com",NOERROR,am145a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],drew.odoo.com,35.193.131.138,,"ns0.odoo.com, admin.odoo.com",NOERROR,am136a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dribl.odoo.com,35.244.112.216,,"ns0.odoo.com, admin.odoo.com",NOERROR,au03a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],drip.odoo.com,34.76.100.2,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu189a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],drjlp001.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],drofarma0.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],drop.odoo.com,34.29.0.101,,"ns0.odoo.com, admin.odoo.com",NOERROR,ampp64.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dropship.odoo.com,34.34.146.27,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu203a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],drps.odoo.com,34.87.54.46,,"ns0.odoo.com, admin.odoo.com",NOERROR,aspp21.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],drum-155-215-107-47.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],drupal.runbot151.odoo.com,51.91.66.97,runbot151.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],dryad.odoo.com,35.195.93.13,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp93.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],ds22.odoo.com,141.94.74.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu193a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dscc.odoo.com,141.94.74.29,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu96a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dsimymobility-odoo-staging-7865910.dev.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],dsimymobility-odoo.odoo.com,34.140.34.104,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp85.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dsorpresas360.odoo.com,141.94.74.11,,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],dtest.odoo.com,141.94.74.24,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu195a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dtic.odoo.com,34.93.236.148,,"ns0.odoo.com, admin.odoo.com",NOERROR,me25a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dtlab.odoo.com,104.199.209.126,,"ns0.odoo.com, admin.odoo.com",NOERROR,as86a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],duarte.odoo.com,34.72.85.5,,"ns0.odoo.com, admin.odoo.com",NOERROR,am139a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],duch.odoo.com,35.195.51.173,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp88.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],duet.odoo.com,141.94.74.24,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu195a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dukafreight.odoo.com,35.244.48.57,,"ns0.odoo.com, admin.odoo.com",NOERROR,me15a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],duke-color.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],duke.odoo.com,34.69.245.75,,"ns0.odoo.com, admin.odoo.com",NOERROR,am126a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dulce.odoo.com,34.171.109.142,,"ns0.odoo.com, admin.odoo.com",NOERROR,am144a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],duma.odoo.com,104.199.131.17,,"ns0.odoo.com, admin.odoo.com",NOERROR,as31a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dummy.odoo.com,104.199.138.176,,"ns0.odoo.com, admin.odoo.com",NOERROR,as80a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dummy1.odoo.com,35.221.152.28,,"ns0.odoo.com, admin.odoo.com",NOERROR,as90a.odoo.com,,True,google,,,,,
[x],dummy3.odoo.com,34.100.156.106,,"ns0.odoo.com, admin.odoo.com",NOERROR,me24a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],duncan.odoo.com,35.229.217.196,,"ns0.odoo.com, admin.odoo.com",NOERROR,as77a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],duncan1.odoo.com,141.94.74.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu177a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],durypconstruc.odoo.com,34.132.191.228,,"ns0.odoo.com, admin.odoo.com",NOERROR,am119a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dusseldorf.odoo.com,104.199.17.13,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu198a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dusty.odoo.com,34.70.232.54,,"ns0.odoo.com, admin.odoo.com",NOERROR,am127a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],duttonconstruction.odoo.com,34.151.71.34,,"ns0.odoo.com, admin.odoo.com",NOERROR,au04a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dvostrom.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],dwell.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,me27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dx3h.odoo.com,35.187.149.247,,"ns0.odoo.com, admin.odoo.com",NOERROR,as33a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dynamic.odoo.com,35.238.40.180,,"ns0.odoo.com, admin.odoo.com",NOERROR,am122a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dynamics.odoo.com,34.171.247.76,,"ns0.odoo.com, admin.odoo.com",NOERROR,am132a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],dynapps.odoo.com,145.239.155.25,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu194a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
[x],dyson.odoo.com,35.233.74.212,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu197a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],e-com.odoo.com,34.100.146.98,,"ns0.odoo.com, admin.odoo.com",NOERROR,me26a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],e-commerce.odoo.com,34.93.196.58,,"ns0.odoo.com, admin.odoo.com",NOERROR,me27a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],e-health.odoo.com,34.93.211.176,,"ns0.odoo.com, admin.odoo.com",NOERROR,me28a.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],e-invoicing.odoo.com,34.80.186.47,,,NOERROR,,,True,google,,,,,
[x],e-test.odoo.com,35.195.57.226,,"ns0.odoo.com, admin.odoo.com",NOERROR,eupp60.odoo.com,v=spf1 include:_spf.odoo.com -all,True,google,,,,,
[x],e33daebf.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],e911backup.runbot189.odoo.com,141.94.74.44,runbot189.odoo.com,"ns0.odoo.com, admin.odoo.com",NOERROR,,,,,,,,,
[x],eads.odoo.com,145.239.155.47,,"ns0.odoo.com, admin.odoo.com",NOERROR,eu180a.odoo.com,v=spf1 include:_spf.odoo.com -all,,,,,,,
