input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,cdn_name,cdn,tls_mismatched,csp_domains_,tls_subject_org_,tls_expired
internal-logs.odoo.com,401 Authorization Required,401,172,internal-logs.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,internal-logs.odoo.com,443,https://internal-logs.odoo.com:443,https,nginx,text/html,GET,104.199.24.189,/,-1710455754,104.199.24.189,Nginx,8,False,,google,True,,,,
internal-sharetrackjiratunnel-mx.test.odoo.com,Typo | Odoo,200,41970,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internal-sharetrackjiratunnel-mx.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-649380723,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=internal-sharetrackjiratunnel-mx.test.odoo.com&autodbname=internal-sharetrackjiratunnel-mx&hosting=tt1.test.odoo.com,google,True,,,,
internal-slaveb2bmy-oceania.runbot50.odoo.com,Typo | Odoo,200,43102,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://internal-slaveb2bmy-oceania.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-1911360760,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=internal-slaveb2bmy-oceania.runbot50.odoo.com&autodbname=internal-slaveb2bmy-oceania&hosting=eu177a.odoo.com,,,,,,
internal-slaveb2bmy-oceania.test.odoo.com,Typo | Odoo,200,42064,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internal-slaveb2bmy-oceania.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,658228042,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=internal-slaveb2bmy-oceania.test.odoo.com&autodbname=internal-slaveb2bmy-oceania&hosting=tt1.test.odoo.com,google,True,,,,
internal-wikiacceptatie-downloadspostgresmx.test.odoo.com,Typo | Odoo,200,42410,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internal-wikiacceptatie-downloadspostgresmx.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1527274980,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=internal-wikiacceptatie-downloadspostgresmx.test.odoo.com&autodbname=internal-wikiacceptatie-downloadspostgresmx&hosting=tt1.test.odoo.com,google,True,,,,
internalbackup-accept-domain.test.odoo.com,Typo | Odoo,200,41845,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internalbackup-accept-domain.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1171518662,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=internalbackup-accept-domain.test.odoo.com&autodbname=internalbackup-accept-domain&hosting=tt1.test.odoo.com,google,True,,,,
internalblog.runbot50.odoo.com,Typo | Odoo,200,42437,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://internalblog.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,839040775,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=internalblog.runbot50.odoo.com&autodbname=internalblog&hosting=eu177a.odoo.com,,,,,,
internalcache-exchange-csimgshare.test.odoo.com,Typo | Odoo,200,42010,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internalcache-exchange-csimgshare.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,82708505,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=internalcache-exchange-csimgshare.test.odoo.com&autodbname=internalcache-exchange-csimgshare&hosting=tt1.test.odoo.com,google,True,,,,
internalcms.test.odoo.com,Typo | Odoo,200,41503,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internalcms.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1146474357,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=internalcms.test.odoo.com&autodbname=internalcms&hosting=tt1.test.odoo.com,google,True,,,,
internaldebug.runbot50.odoo.com,Typo | Odoo,200,42504,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,80,http://internaldebug.runbot50.odoo.com:80,http,nginx,text/html,GET,141.94.74.34,/,1497457291,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=internaldebug.runbot50.odoo.com&autodbname=internaldebug&hosting=eu177a.odoo.com,,,,,,
internalinternalmr-apple-com1.odoo.com,Typo | Odoo,200,42971,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://internalinternalmr-apple-com1.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,228440827,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=internalinternalmr-apple-com1.odoo.com&autodbname=internalinternalmr-apple-com1&hosting=eu177a.odoo.com,,,,,,
internaljobs.test.odoo.com,Typo | Odoo,200,41543,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internaljobs.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1821447425,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=internaljobs.test.odoo.com&autodbname=internaljobs&hosting=tt1.test.odoo.com,google,True,,,,
internallehighuniversity.test.odoo.com,Typo | Odoo,200,41685,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internallehighuniversity.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,590672675,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=internallehighuniversity.test.odoo.com&autodbname=internallehighuniversity&hosting=tt1.test.odoo.com,google,True,,,,
internalold-my-external-domain.test.odoo.com,Typo | Odoo,200,42298,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internalold-my-external-domain.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1187874288,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=internalold-my-external-domain.test.odoo.com&autodbname=internalold-my-external-domain&hosting=tt1.test.odoo.com,google,True,,,,
internalpub.test.odoo.com,Typo | Odoo,200,41165,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internalpub.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-392120588,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=internalpub.test.odoo.com&autodbname=internalpub&hosting=tt1.test.odoo.com,google,True,,,,
internalreturn.test.odoo.com,Typo | Odoo,200,41544,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internalreturn.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1087795196,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=internalreturn.test.odoo.com&autodbname=internalreturn&hosting=tt1.test.odoo.com,google,True,,,,
internalsslvpn.test.odoo.com,Typo | Odoo,200,41544,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internalsslvpn.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1426449181,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=internalsslvpn.test.odoo.com&autodbname=internalsslvpn&hosting=tt1.test.odoo.com,google,True,,,,
internalv1apivip-web01-erpalt.test.odoo.com,Typo | Odoo,200,42258,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internalv1apivip-web01-erpalt.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,510454977,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=internalv1apivip-web01-erpalt.test.odoo.com&autodbname=internalv1apivip-web01-erpalt&hosting=tt1.test.odoo.com,google,True,,,,
internalvpnclients-wwwm.runbot50.odoo.com,Typo | Odoo,200,42934,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://internalvpnclients-wwwm.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-1306423338,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=internalvpnclients-wwwm.runbot50.odoo.com&autodbname=internalvpnclients-wwwm&hosting=eu177a.odoo.com,,,,,,
internalvpnclients-wwwm.test.odoo.com,Typo | Odoo,200,41645,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://internalvpnclients-wwwm.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1936862714,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=internalvpnclients-wwwm.test.odoo.com&autodbname=internalvpnclients-wwwm&hosting=tt1.test.odoo.com,google,True,,,,
internalweb-apimastermobile.runbot50.odoo.com,Typo | Odoo,200,43102,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://internalweb-apimastermobile.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,116855452,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=internalweb-apimastermobile.runbot50.odoo.com&autodbname=internalweb-apimastermobile&hosting=eu177a.odoo.com,,,,,,
internet.odoo.com,Activate your database,200,1483,internet.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,internet.odoo.com,443,https://internet.odoo.com:443,https,nginx,text/html,GET,130.211.116.185,/,-1714035318,130.211.116.185,Nginx,30,False,https://internet.odoo.com/_activate_your_database/internet,google,True,,,,
interplan.test.odoo.com,Typo | Odoo,200,41050,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://interplan.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1071335157,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=interplan.test.odoo.com&autodbname=interplan&hosting=tt1.test.odoo.com,google,True,,,,
interwork.odoo.com,Database not available,200,1092,interwork.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,interwork.odoo.com,80,http://interwork.odoo.com:80,http,nginx,text/html,GET,35.238.40.180,/,,35.238.40.180,Nginx,24,False,https://interwork.odoo.com/_odoo/upgrade/interwork,google,True,,,,
intimidade-com-o-abba.odoo.com,Typo | Odoo,200,42670,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://intimidade-com-o-abba.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-114101696,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=intimidade-com-o-abba.odoo.com&autodbname=intimidade-com-o-abba&hosting=eu177a.odoo.com,,,,,,
intl-launch.test.odoo.com,Typo | Odoo,200,41503,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://intl-launch.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-840215302,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=intl-launch.test.odoo.com&autodbname=intl-launch&hosting=tt1.test.odoo.com,google,True,,,,
intl-sysmat-intl.runbot50.odoo.com,Typo | Odoo,200,42605,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://intl-sysmat-intl.runbot50.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,371626366,141.94.74.34,Python,596,False,https://www.odoo.com/typo?domain=intl-sysmat-intl.runbot50.odoo.com&autodbname=intl-sysmat-intl&hosting=eu177a.odoo.com,,,,,,
intouch.odoo.com,Database not available,200,1092,intouch.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,intouch.odoo.com,443,https://intouch.odoo.com:443,https,nginx,text/html,GET,34.93.4.25,/,,34.93.4.25,Nginx,24,False,https://intouch.odoo.com/_odoo/upgrade/intouch,google,True,,,,
intra-apius.test.odoo.com,Typo | Odoo,200,41503,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://intra-apius.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1447949774,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=intra-apius.test.odoo.com&autodbname=intra-apius&hosting=tt1.test.odoo.com,google,True,,,,
intranet3.odoo.com,Home | intranet,200,20619,intranet3.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,intranet3.odoo.com,443,https://intranet3.odoo.com:443,https,nginx,text/html,GET,35.189.174.139,/,-617743584,35.189.174.139,Python,322,False,,google,True,,,,
intranetinfomediaconfig-helpdesk.test.odoo.com,Typo | Odoo,200,41970,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://intranetinfomediaconfig-helpdesk.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,1847861212,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=intranetinfomediaconfig-helpdesk.test.odoo.com&autodbname=intranetinfomediaconfig-helpdesk&hosting=tt1.test.odoo.com,google,True,,,,
inttest-2cdabbc.odoo.com,Typo | Odoo,200,42791,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,443,https://inttest-2cdabbc.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-2130547004,141.94.74.34,Python,598,False,https://www.odoo.com/typo?domain=inttest-2cdabbc.odoo.com&autodbname=inttest-2cdabbc&hosting=eu177a.odoo.com,,,,,,
investrp.odoo.com,Invest RP,200,37497,investrp.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,investrp.odoo.com,443,https://investrp.odoo.com:443,https,nginx,text/html,GET,34.80.249.75,/,,34.80.249.75,Python,664,False,,google,True,,,,
invite.odoo.com,Activate your database,200,1479,invite.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,invite.odoo.com,443,https://invite.odoo.com:443,https,nginx,text/html,GET,35.200.246.23,/,1253810121,35.200.246.23,Nginx,30,False,https://invite.odoo.com/_activate_your_database/invite,google,True,,,,
invoice.odoo.com,Database not available,200,1092,invoice.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,invoice.odoo.com,443,https://invoice.odoo.com:443,https,nginx,text/html,GET,35.200.234.64,/,,35.200.234.64,Nginx,24,False,https://invoice.odoo.com/_odoo/upgrade/invoice,google,True,,,,
ip-143-88.test.odoo.com,Typo | Odoo,200,41085,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ip-143-88.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-1364547976,35.187.65.6,Python,589,False,https://www.test.odoo.com/typo?domain=ip-143-88.test.odoo.com&autodbname=ip-143-88&hosting=tt1.test.odoo.com,google,True,,,,
ip-153-83.test.odoo.com,Typo | Odoo,200,41379,www.test.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T08:28:21Z,2023-07-14T08:28:20Z,CN=*.test.odoo.com,*.test.odoo.com,test.odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ab8c63bf38925536fa9fd463320dc507,5d26a638d3072aff068347736d6523215f5288f923724af97320fe5307f2d49b,True,ctls,www.test.odoo.com,443,https://ip-153-83.test.odoo.com:443,https,nginx,text/html,GET,35.187.65.6,/,-858426787,35.187.65.6,Python,591,False,https://www.test.odoo.com/typo?domain=ip-153-83.test.odoo.com&autodbname=ip-153-83&hosting=tt1.test.odoo.com,google,True,,,,
