input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,tls_mismatched,final_url,location
https://www.facebook.com,Facebook - log in or sign up,200,58893,m.facebook.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2023-07-04T23:59:59Z,"CN=*.facebook.com, O=Meta Platforms\, Inc., L=Menlo Park, ST=California, C=US",*.facebook.com,"Meta Platforms, Inc.",messenger.com,"CN=DigiCert SHA2 High Assurance Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 High Assurance Server CA,DigiCert Inc,e843a1856560d6e032736b0e84531895,9e67ecf53c3ba956b1ef13e1aaa34b18cc1dfdadbf4bfe91211e5353d0f2a69c,True,ctls,m.facebook.com,,443,https://www.facebook.com:443,https,,text/html,GET,157.240.0.35,/,142313513,2a03:2880:f176:84:face:b00c:0:25de,HTTP/3,18,False,,*.carriersignal.info,,https://m.facebook.com/?wtsid=rdr_0Q6pn3eTEQInYPjWu,
https://www.google-analytics.com,Analytics Tools & Solutions for Your Business - Google Analytics,200,118545,marketingplatform.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:16:17Z,2023-08-21T08:16:16Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,5c86a077182cd855f21b8d80b363100f,2aa97ca45c98e14d3cd12af65b396f1a51731b94ec4b5f705a8920116775adc2,True,ctls,marketingplatform.google.com,,443,https://www.google-analytics.com:443,https,sffe,text/html,GET,142.250.74.206,/,302920777,2a00:1450:4001:82f::200e,HTTP/3,1833,False,,https://csp.withgoogle.com/csp/uxe-owners-acl/marketing_platform,,https://marketingplatform.google.com/about/analytics/,
https://www.google.com,Google,200,236298,www.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:22:10Z,2023-08-21T08:22:09Z,CN=www.google.com,www.google.com,,www.google.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,f2bd4ee4f253f14a043bfb763b9bb802,eb5a312bc993b8f3d4a0157d94b96de55cd045397026970d42984b9ae6930ac6,,ctls,www.google.com,,443,https://www.google.com:443,https,gws,text/html,GET,142.250.74.196,/,708578229,2a00:1450:4001:829::2004,HTTP/3,152,False,,http:,,,
https://www.google.pt,Google,200,236997,www.google.pt,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:23:44Z,2023-08-21T08:23:43Z,CN=*.google.pt,*.google.pt,,google.com.pt,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,4a3da400f08db286d854c099e7f516b0,9e32c4f37a179f0d324cc161943fd3bdc39f22bb5482b27e2ae0a4045d80ccfd,True,ctls,www.google.pt,,443,https://www.google.pt:443,https,gws,text/html,GET,142.250.186.131,/,708578229,2a00:1450:4001:80f::2003,HTTP/3,152,False,,https://csp.withgoogle.com/csp/gws/other-hp,,,
https://www.googleadservices.com,Error 404 (Not Found)!!1,404,1561,www.googleadservices.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:21:37Z,2023-08-21T08:21:36Z,CN=www.googleadservices.com,www.googleadservices.com,,www.googleadservices.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,36e0baabe271a883d7ca7c341bb364eb,c8e99d489f1a5e0859896e18e5af0a548e8883784a68fbe43b049f7d0edbfcc2,,ctls,www.googleadservices.com,,443,https://www.googleadservices.com:443,https,sffe,text/html,GET,142.250.186.34,/,302920777,142.250.186.34,HTTP/3,12,False,,,,,
https://www.googletagmanager.com,Error 400 (Bad Request)!!1,400,1555,www.googletagmanager.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:16:16Z,2023-08-21T08:16:15Z,CN=*.google-analytics.com,*.google-analytics.com,,www.googleoptimize.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,e20166dfb9b49e85fa7472762d5f249f,42f0db40ff6122a0b837526586d132cf7bceafb0f608de6f54f132949d87ed0e,True,ctls,www.googletagmanager.com,,443,https://www.googletagmanager.com:443,https,Google Tag Manager,text/html,GET,142.250.186.136,/,302920777,2a00:1450:4001:808::2008,HTTP/3,12,False,,,True,,
https://www.gstatic.com,Error 404 (Not Found)!!1,404,1561,www.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:21:36Z,2023-08-21T08:21:35Z,CN=*.gstatic.com,*.gstatic.com,,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,d3c6d877158e986041e67ea61715ac95,406b96cf48d5fd63d08df732c86ca70aed167ff661c04b07663ff21a022fb117,True,ctls,www.gstatic.com,,443,https://www.gstatic.com:443,https,sffe,text/html,GET,216.58.212.131,/,302920777,2a00:1450:4001:801::2003,HTTP/3,12,False,,,,,
https://www.gstatic.com/recaptcha/,Error 404 (Not Found)!!1,404,1571,www.gstatic.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T08:21:36Z,2023-08-21T08:21:35Z,CN=*.gstatic.com,*.gstatic.com,,*.metric.gstatic.com,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,d3c6d877158e986041e67ea61715ac95,406b96cf48d5fd63d08df732c86ca70aed167ff661c04b07663ff21a022fb117,True,ctls,www.gstatic.com,,443,https://www.gstatic.com:443/recaptcha/,https,sffe,text/html,GET,216.58.212.131,/recaptcha/,302920777,2a00:1450:4001:801::2003,HTTP/3,12,False,,,,,
https://x.bidswitch.net,,404,9,x.bidswitch.net,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-03-23T23:59:59Z,CN=*.bidswitch.net,*.bidswitch.net,,bidswitch.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,3c7999d983ead641a0e340cd9709889e,528621f41bdbb0696b21d4623da88f908439635531dbd11d7d23605f9a672f0a,True,ctls,x.bidswitch.net,,443,https://x.bidswitch.net:443,https,,,GET,18.158.152.42,/,-738705486,35.158.157.150,,1,False,,,,,
partner-portal.uphold.com,,200,24868,partner-portal.uphold.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T00:00:00Z,2024-06-17T23:59:59Z,"CN=uphold.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",uphold.com,"Cloudflare, Inc.",*.uphold.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5c44a7863b99a0d7d2c4275455ef7f57,c4dca424734d87cc9e5b51a9df8cd6525f01470ee8015f223c89a7aafc55b774,True,ctls,partner-portal.uphold.com,cloudflare,443,https://partner-portal.uphold.com:443,https,cloudflare,text/html,GET,104.16.79.80,/,1866938814,104.16.80.80,Typekit,75,False,True,https://ajax.cloudflare.com/,,,
pki.uphold.com,,200,15,pki.uphold.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T00:00:00Z,2024-06-17T23:59:59Z,"CN=uphold.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",uphold.com,"Cloudflare, Inc.",*.uphold.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5c44a7863b99a0d7d2c4275455ef7f57,c4dca424734d87cc9e5b51a9df8cd6525f01470ee8015f223c89a7aafc55b774,True,ctls,pki.uphold.com,cloudflare,443,https://pki.uphold.com:443,https,cloudflare,text/html,GET,104.16.79.80,/,375181326,104.16.80.80,HTTP/3,3,False,True,,,,
portal.enterprise.sandbox.uphold.com,,200,27176,portal.enterprise.sandbox.uphold.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T00:00:00Z,2024-06-17T23:59:59Z,"CN=uphold.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",uphold.com,"Cloudflare, Inc.",*.uphold.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5c44a7863b99a0d7d2c4275455ef7f57,c4dca424734d87cc9e5b51a9df8cd6525f01470ee8015f223c89a7aafc55b774,True,ctls,portal.enterprise.sandbox.uphold.com,cloudflare,443,https://portal.enterprise.sandbox.uphold.com:443,https,cloudflare,text/html,GET,104.16.79.80,/,1866938814,104.16.80.80,Typekit,75,False,True,https://accounts.google.com/gsi/style,,,
static-attachment.uphold.com,302 Found,302,221,static-attachment.uphold.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2024-07-09T23:59:59Z,CN=attachment.uphold.com,attachment.uphold.com,,static-attachment.uphold.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b30e20c39f4bb8bf4d9a5b34b4235ef3,176e110c2213d9d49971dd2a8880c89216ec3543fa7ab93c0bbba7ae334237cc,,ctls,static-attachment.uphold.com,,80,http://static-attachment.uphold.com:80,http,Apache,text/html,GET,34.202.110.112,/,-1355796516,34.193.152.78,HSTS,8,False,,,,https://static-attachment.uphold.com/,https://static-attachment.uphold.com/
status.uphold.com,Uphold Status,200,224489,status.uphold.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-14T16:43:49Z,2023-09-12T16:43:48Z,CN=jira-software.status.atlassian.com,jira-software.status.atlassian.com,,www.onitstatus.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5dd64a0e5d4f567fc631ca032c6cda2e,05cfbfe0b4e4630b67c8859008935d43ae9b7035395dfdff5f4c2df4f3ece648,,ctls,status.uphold.com,,443,https://status.uphold.com:443,https,,text/html,GET,52.215.192.133,/,-1840324437,52.215.192.133,HSTS,3075,False,,,,,
support-sandbox.uphold.com,Security check,403,7893,support-sandbox.uphold.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-14T23:43:09Z,2023-09-12T23:43:08Z,CN=support-sandbox.uphold.com,support-sandbox.uphold.com,,support-sandbox.uphold.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,98ec675d1981f9ac71912f0386ebbde0,62f3d66f916112aba5a09a763b61086a10eea5ef82209247317b3ba561675275,,ctls,support-sandbox.uphold.com,cloudflare,443,https://support-sandbox.uphold.com:443,https,cloudflare,text/html,GET,104.16.53.111,/,-1279294674,104.16.51.111,Cloudflare,104,False,True,,,https://support-sandbox.uphold.com/hc/en-us,
support.uphold.com,Security check,403,7852,support.uphold.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-19T23:45:18Z,2023-08-17T23:45:17Z,CN=support.uphold.com,support.uphold.com,,support.uphold.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,62a8efa4ae34d1f3b982955d66030802,5e055d9c170f76a580244b5e4cdfce28f53a60320daabec4ee1ff1bd446afbb5,,ctls,support.uphold.com,cloudflare,443,https://support.uphold.com:443,https,cloudflare,text/html,GET,104.16.53.111,/,-1279294674,104.16.51.111,Cloudflare,104,False,True,,,https://support.uphold.com/hc/en-us,
wallet-sandbox.uphold.com,Wallet,200,1048,wallet-sandbox.uphold.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T00:00:00Z,2024-06-17T23:59:59Z,"CN=uphold.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",uphold.com,"Cloudflare, Inc.",*.uphold.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5c44a7863b99a0d7d2c4275455ef7f57,c4dca424734d87cc9e5b51a9df8cd6525f01470ee8015f223c89a7aafc55b774,True,ctls,wallet-sandbox.uphold.com,cloudflare,443,https://wallet-sandbox.uphold.com:443,https,cloudflare,text/html,GET,104.16.79.80,/,-143935057,104.16.80.80,Plaid,1,False,True,https://ssl.google-analytics.com,,,
wallet.uphold.com,Wallet,200,1363,wallet.uphold.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T00:00:00Z,2024-06-17T23:59:59Z,"CN=uphold.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",uphold.com,"Cloudflare, Inc.",*.uphold.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",5c44a7863b99a0d7d2c4275455ef7f57,c4dca424734d87cc9e5b51a9df8cd6525f01470ee8015f223c89a7aafc55b774,True,ctls,wallet.uphold.com,cloudflare,443,https://wallet.uphold.com:443,https,cloudflare,text/html,GET,104.16.79.80,/,-82589748,104.16.80.80,Plaid,1,False,True,https://www.googleadservices.com,,,
website-sandbox.uphold.com,Sign in ・ Cloudflare Access,200,29752,uphold.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,uphold.cloudflareaccess.com,cloudflare,443,https://website-sandbox.uphold.com:443,https,cloudflare,text/html,GET,104.16.79.80,/,1793667017,104.16.80.80,HSTS,67,False,True,https:,,https://uphold.cloudflareaccess.com/cdn-cgi/access/login/website-sandbox.uphold.com?kid=70a4d419c637a76d41a3d15e5121423bc61b4519e60fd41eaf9f974df7f90a98&redirect_url=%2F&meta=eyJraWQiOiJjYmExNGUwYjRhZjk1NTA1NzU0MTJhZmY4ZGM4YWNjMDIyZTM4ZDMxODQzYzUwMzQ2M2MwNTMxMjQzZmZiNTc0IiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NzgzODUwNywic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjcwYTRkNDE5YzYzN2E3NmQ0MWEzZDE1ZTUxMjE0MjNiYzYxYjQ1MTllNjBmZDQxZWFmOWY5NzRkZjdmOTBhOTgiLCJob3N0bmFtZSI6IndlYnNpdGUtc2FuZGJveC51cGhvbGQuY29tIiwiYXBwX3Nlc3Npb25faGFzaCI6ImU0YTljZTAyNzVjYzlkMjhkZGRkY2ZkZDhmZDlhNTQ4ZTg5N2VmNjIwNWU5YWIyZWViMWQ4Njg0MGU1ZGVmZTgiLCJuYmYiOjE2ODc4Mzg1MDcsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.KefU7sQzQwreEd5Xr4Q7j-yoPlgWNMi2pt1a9k-YeOuXZVvoEMUNSYRRBMI_iInVlXFfDRDydwwSjLMbIgxsabGqBZuRcFPZfLDEJM5MEHTyXRRLtwH0zpqsdr12M1cxBFCYR0dUY_YkjsJ6B-m-4oUmpxWPzzsURpQ8rcYFUfWOmYaIpVeT82ZshAoZn1xQBBMitb-sJ5dzOrxkiB23wWsF21tCmWjNqz7J3inuDiouRMJSRR5I34sPbTUGclTzjdTe-7DbCio5p_8YzI4WIB5GBLepxgbUjgbc1JOkfQp6MrDiXLvFn1Fb1vI0Uk86JiGs4XaQ83rRqrqsvDH9iw,
