input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_self_signed,tls_subject_org_,tls_wildcard_certificate,final_url,tls_mismatched,cdn_name,cdn,tls_expired,location,csp_domains_
dzr-mcs-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-mcs-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T11:38:34Z,2024-02-28T11:38:34Z,"CN=*.prod.hydra.sophos.com, OU=SaaS, O=Sophos Ltd., ST=Oxfordshire, C=GB",*.prod.hydra.sophos.com,*.upe.p.hmr.sophos.com,"emailAddress=mlh@sophos.com, CN=SophosCA1, O=Sophos Ltd, L=Abingdon, ST=Oxfordshire, C=GB, emailAddress=mlh@sophos.com",SophosCA1,Sophos Ltd,c4c1918fb8cd3e256bf6f6d8e933c76e,7ec594cbb8e5eb88161119d64fb1b3b28f6a8a575bd2300d08ae081be9cef23f,ctls,dzr-mcs-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,443,https://dzr-mcs-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com:443,https,-,text/html,GET,52.31.37.160,/,1254626625,99.81.170.133,,1,False,True,Sophos Ltd.,True,,,,,,,
dzr-mcs-amzn-us-east-1-h0m3.upe.p.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-mcs-amzn-us-east-1-h0m3.upe.p.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T11:38:34Z,2024-02-28T11:38:34Z,"CN=*.prod.hydra.sophos.com, OU=SaaS, O=Sophos Ltd., ST=Oxfordshire, C=GB",*.prod.hydra.sophos.com,*.upe.p.hmr.sophos.com,"emailAddress=mlh@sophos.com, CN=SophosCA1, O=Sophos Ltd, L=Abingdon, ST=Oxfordshire, C=GB, emailAddress=mlh@sophos.com",SophosCA1,Sophos Ltd,c4c1918fb8cd3e256bf6f6d8e933c76e,7ec594cbb8e5eb88161119d64fb1b3b28f6a8a575bd2300d08ae081be9cef23f,ctls,dzr-mcs-amzn-us-east-1-h0m3.upe.p.hmr.sophos.com,443,https://dzr-mcs-amzn-us-east-1-h0m3.upe.p.hmr.sophos.com:443,https,-,text/html,GET,34.192.120.227,/,1254626625,18.234.22.89,,1,False,True,Sophos Ltd.,True,,,,,,,
dzr-mcs-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-mcs-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-01T11:38:34Z,2024-02-28T11:38:34Z,"CN=*.prod.hydra.sophos.com, OU=SaaS, O=Sophos Ltd., ST=Oxfordshire, C=GB",*.prod.hydra.sophos.com,*.upe.p.hmr.sophos.com,"emailAddress=mlh@sophos.com, CN=SophosCA1, O=Sophos Ltd, L=Abingdon, ST=Oxfordshire, C=GB, emailAddress=mlh@sophos.com",SophosCA1,Sophos Ltd,c4c1918fb8cd3e256bf6f6d8e933c76e,7ec594cbb8e5eb88161119d64fb1b3b28f6a8a575bd2300d08ae081be9cef23f,ctls,dzr-mcs-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,443,https://dzr-mcs-amzn-us-west-2-fa88.upe.p.hmr.sophos.com:443,https,-,text/html,GET,35.80.234.219,/,1254626625,54.245.208.38,,1,False,True,Sophos Ltd.,True,,,,,,,
dzr-mob-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-mob-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-17T00:00:00Z,2024-03-17T23:59:59Z,CN=mob-cloudstation-eu-west-1.prod.hydra.sophos.com,mob-cloudstation-eu-west-1.prod.hydra.sophos.com,mob-amzn-eu-west-1-9af9.upe.p.hmr.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,c1abc7e70c0722250cd12b7052d5b520,1ae0a2b335d21486b6d74fcdce2379d269847675a6f85ef3690b73e5ef2271c8,ctls,dzr-mob-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,443,https://dzr-mob-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com:443,https,-,text/html,GET,52.16.240.100,/,1254626625,52.30.146.93,,1,False,,,,,,,,,,
dzr-mob-amzn-us-east-1-f84m.upe.d.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-mob-amzn-us-east-1-f84m.upe.d.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-22T00:00:00Z,2024-02-20T23:59:59Z,CN=mob-cloudstation-us-east-1.dev.hydra.sophos.com,mob-cloudstation-us-east-1.dev.hydra.sophos.com,dzr-mob-amzn-us-east-1-f84m.upe.d.hmr.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,a16ba206ba098940e2304468717205cb,f4a3ee49732e74f8ecca13913de9e153b2044321ea8638713b7b624cd25d381c,ctls,dzr-mob-amzn-us-east-1-f84m.upe.d.hmr.sophos.com,443,https://dzr-mob-amzn-us-east-1-f84m.upe.d.hmr.sophos.com:443,https,-,text/html,GET,100.26.103.32,/,1254626625,184.73.103.51,,1,False,,,,,,,,,,
dzr-mob-amzn-us-east-1-h0m3.upe.p.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-mob-amzn-us-east-1-h0m3.upe.p.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-17T00:00:00Z,2024-03-17T23:59:59Z,CN=mob-cloudstation-us-east-1.prod.hydra.sophos.com,mob-cloudstation-us-east-1.prod.hydra.sophos.com,dzr-mob-amzn-us-east-1-h0m3.upe.p.hmr.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,89a2a070b3875e1b866ffc75ca875a2f,b8198a86914f3569bde35a22ff7c747929ed606a153d92ada4d139269125bd8f,ctls,dzr-mob-amzn-us-east-1-h0m3.upe.p.hmr.sophos.com,443,https://dzr-mob-amzn-us-east-1-h0m3.upe.p.hmr.sophos.com:443,https,-,text/html,GET,18.235.69.195,/,1254626625,54.147.9.161,,1,False,,,,,,,,,,
dzr-mob-amzn-us-east-1-h0m3.upe.q.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-mob-amzn-us-east-1-h0m3.upe.q.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2024-03-08T23:59:59Z,CN=mob-cloudstation-us-east-1.qa.hydra.sophos.com,mob-cloudstation-us-east-1.qa.hydra.sophos.com,dzr-mob-amzn-us-east-1-h0m3.upe.q.hmr.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,ee96a47dcd9cb203a7165f9650c6bb51,8d74746244406e77f209867d1318264fd9a066bc5ef819030bc7f10c8cd43f0f,ctls,dzr-mob-amzn-us-east-1-h0m3.upe.q.hmr.sophos.com,443,https://dzr-mob-amzn-us-east-1-h0m3.upe.q.hmr.sophos.com:443,https,-,text/html,GET,34.194.250.56,/,1254626625,52.72.41.177,,1,False,,,,,,,,,,
dzr-mob-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,503 Service Temporarily Unavailable,503,564,dzr-mob-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=mob-cloudstation-us-west-2.dev3.hydra.sophos.com,mob-cloudstation-us-west-2.dev3.hydra.sophos.com,dzr-mob-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6429e75a5317d09dfb27a64da26820b5,76c73dc5736b978a7534964d2dc83a1c84c314a1687a9f272e5151d3dae2f8d5,ctls,dzr-mob-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,443,https://dzr-mob-amzn-us-west-2-abba.upe.d3.hmr.sophos.com:443,https,awselb/2.0,text/html,GET,35.84.151.205,/,2051366281,35.84.151.205,,13,False,,,,,,,,,,
dzr-mob-amzn-us-west-2-b020.upe.q.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-mob-amzn-us-west-2-b020.upe.q.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2024-03-08T23:59:59Z,CN=mob-cloudstation-us-west-2.qa.hydra.sophos.com,mob-cloudstation-us-west-2.qa.hydra.sophos.com,dzr-mob-amzn-us-west-2-b020.upe.q.hmr.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0131481ab41cb27adbf40ad0ec2db482,d808cd14896d9ea62c1cb8ccf925130286c4ec7eeebb77ff3f307806bb1749ad,ctls,dzr-mob-amzn-us-west-2-b020.upe.q.hmr.sophos.com,443,https://dzr-mob-amzn-us-west-2-b020.upe.q.hmr.sophos.com:443,https,-,text/html,GET,54.184.181.152,/,1254626625,34.223.141.168,,1,False,,,,,,,,,,
dzr-mob-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-mob-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-17T00:00:00Z,2024-03-17T23:59:59Z,CN=mob-cloudstation-us-west-2.prod.hydra.sophos.com,mob-cloudstation-us-west-2.prod.hydra.sophos.com,mob-amzn-us-west-2-fa8a.upe.p.hmr.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,628322d617ca9074a6ce502fc6f61bee,6b46deb7fdc611307853d4fe83904ad38cd31f3cfba37d82758e43b6adff2abf,ctls,dzr-mob-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,443,https://dzr-mob-amzn-us-west-2-fa88.upe.p.hmr.sophos.com:443,https,-,text/html,GET,52.25.176.67,/,1254626625,54.189.202.142,,1,False,,,,,,,,,,
dzr-utm-amzn-eu-west-1-1234.upe.i.hmr.sophos.com,502 Bad Gateway,502,122,dzr-utm-amzn-eu-west-1-1234.upe.i.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2020-10-19T17:06:03Z,2021-11-20T17:06:03Z,"CN=*.api-upe.d.hmr.sophos.com, O=SOPHOS LIMITED, L=Abingdon, ST=Oxfordshire, C=GB",*.api-upe.d.hmr.sophos.com,api-upe.d.hmr.sophos.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6f169bc092261fe9132ae27b15f52b0f,0e598b891664a1de6415418ea874971e95b501b6447f77c6ed0600f0e3a251a0,ctls,dzr-utm-amzn-eu-west-1-1234.upe.i.hmr.sophos.com,443,https://dzr-utm-amzn-eu-west-1-1234.upe.i.hmr.sophos.com:443,https,awselb/2.0,text/html,GET,52.18.122.219,/,590066698,52.50.19.16,,7,False,,SOPHOS LIMITED,True,,True,,,True,,
dzr-utm-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-utm-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-12T23:59:59Z,CN=utm-cloudstation-eu-west-1.prod.hydra.sophos.com,utm-cloudstation-eu-west-1.prod.hydra.sophos.com,dzr-utm-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,4f23598804dc3bd5b95ed492bb8e545f,7af7736b824969c70c8872a657ef152b4b98ca66a0ab0b18f250e6cf6b1c8e8c,ctls,dzr-utm-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,443,https://dzr-utm-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com:443,https,-,text/html,GET,18.203.200.196,/,1254626625,34.243.191.8,,1,False,,,,,,,,,,
dzr-utm-amzn-eu-west-1-f9b7.upe.d.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-utm-amzn-eu-west-1-f9b7.upe.d.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-10-31T23:59:59Z,CN=utm-cloudstation-eu-west-1.dev.hydra.sophos.com,utm-cloudstation-eu-west-1.dev.hydra.sophos.com,dzr-utm-amzn-eu-west-1-f9b7.upe.d.hmr.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,4f5cc6c1eaef2faf71c61d4d991e2884,83f7a303be861223181d042a5c9f75135b130ade0bc08ad232087dd6eb1345da,ctls,dzr-utm-amzn-eu-west-1-f9b7.upe.d.hmr.sophos.com,443,https://dzr-utm-amzn-eu-west-1-f9b7.upe.d.hmr.sophos.com:443,https,-,text/html,GET,34.246.221.150,/,1254626625,52.16.170.239,,1,False,,,,,,,,,,
dzr-utm-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,503 Service Temporarily Unavailable,503,162,dzr-utm-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-11T23:59:59Z,CN=utm-cloudstation-us-west-2.dev3.hydra.sophos.com,utm-cloudstation-us-west-2.dev3.hydra.sophos.com,dzr-utm-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3b096ff76f0df585f3c249afd3b211ea,4b2b2114499cd072abbe6fcd6c75a550cdc7e48e1366c1554545ab863a4f71d2,ctls,dzr-utm-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,443,https://dzr-utm-amzn-us-west-2-abba.upe.d3.hmr.sophos.com:443,https,awselb/2.0,text/html,GET,44.233.251.164,/,1862162275,44.233.251.164,,7,False,,,,,,,,,,
dzr-utm-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-utm-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-13T23:59:59Z,CN=utm-cloudstation-us-west-2.prod.hydra.sophos.com,utm-cloudstation-us-west-2.prod.hydra.sophos.com,dzr-utm-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e2f6ce7d3b0ac2139266997e444e804c,0a77e43a56684aa3381df1dec846f932d60513c2f32721208726c7cdba3f98c3,ctls,dzr-utm-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,443,https://dzr-utm-amzn-us-west-2-fa88.upe.p.hmr.sophos.com:443,https,-,text/html,GET,54.189.120.26,/,1254626625,44.236.106.140,,1,False,,,,,,,,,,
dzr-wifi-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-wifi-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-11-12T23:59:59Z,CN=wifi-cloudstation-eu-west-1.prod.hydra.sophos.com,wifi-cloudstation-eu-west-1.prod.hydra.sophos.com,dzr-wifi-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9c2bfe3ac4671766be8b7a134a5f465f,112e12db5aba4ec76b47f286fd5816d8b17320dcc44b577a16332ba1b6d2da3f,ctls,dzr-wifi-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com,443,https://dzr-wifi-amzn-eu-west-1-9af7.upe.p.hmr.sophos.com:443,https,-,text/html,GET,52.48.170.240,/,1254626625,54.216.23.13,,1,False,,,,,,,,,,
dzr-wifi-amzn-eu-west-1-f9b7.upe.d.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-wifi-amzn-eu-west-1-f9b7.upe.d.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T00:00:00Z,2023-10-31T23:59:59Z,CN=wifi-cloudstation-eu-west-1.dev.hydra.sophos.com,wifi-cloudstation-eu-west-1.dev.hydra.sophos.com,dzr-wifi-amzn-eu-west-1-f9b7.upe.d.hmr.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f1b0efc01adbed54bf381ad603f54e38,ec81d1aaa67a0f48b2391c6522090932ca7e70f9ede070b89e607011ee93db8f,ctls,dzr-wifi-amzn-eu-west-1-f9b7.upe.d.hmr.sophos.com,443,https://dzr-wifi-amzn-eu-west-1-f9b7.upe.d.hmr.sophos.com:443,https,-,text/html,GET,108.128.100.187,/,1254626625,176.34.242.159,,1,False,,,,,,,,,,
dzr-wifi-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-wifi-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-08T00:00:00Z,2023-11-11T23:59:59Z,CN=wifi-cloudstation-us-west-2.dev3.hydra.sophos.com,wifi-cloudstation-us-west-2.dev3.hydra.sophos.com,dzr-wifi-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5039a57ebd514dad08faef786bf004a0,3f00dd73c633bb699d7f9292958e91022a058697b8438290e833957fa3509744,ctls,dzr-wifi-amzn-us-west-2-abba.upe.d3.hmr.sophos.com,443,https://dzr-wifi-amzn-us-west-2-abba.upe.d3.hmr.sophos.com:443,https,-,text/html,GET,44.232.250.43,/,1254626625,34.213.24.181,,1,False,,,,,,,,,,
dzr-wifi-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,HTTP Status 404 – Not Found,404,682,dzr-wifi-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2023-11-13T23:59:59Z,CN=wifi-cloudstation-us-west-2.prod.hydra.sophos.com,wifi-cloudstation-us-west-2.prod.hydra.sophos.com,dzr-wifi-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,26f08048cd5a3901040b73492998cc80,08ccdb1d6f0bf465a02e749829eb293dd2a63461ac18586216016020a1609645,ctls,dzr-wifi-amzn-us-west-2-fa88.upe.p.hmr.sophos.com,443,https://dzr-wifi-amzn-us-west-2-fa88.upe.p.hmr.sophos.com:443,https,-,text/html,GET,44.227.85.174,/,1254626625,52.33.127.79,,1,False,,,,,,,,,,
ea-data-cloudstation-eu-central-1.prod.hydra.sophos.com,,403,255,ea-data-cloudstation-eu-central-1.prod.hydra.sophos.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-06T00:00:00Z,2024-01-04T23:59:59Z,CN=ea-data-cloudstation-eu-central-1.prod.hydra.sophos.com,ea-data-cloudstation-eu-central-1.prod.hydra.sophos.com,ea-data-cloudstation-eu-central-1.prod.hydra.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,dc9d7f0741c280d5e77b4090cbf2f4b2,85af2ad93e3813671ea22dad134bed0727931cd7ea9fe882db6e1c9aab961785,ctls,ea-data-cloudstation-eu-central-1.prod.hydra.sophos.com,443,https://ea-data-cloudstation-eu-central-1.prod.hydra.sophos.com:443,https,AmazonS3,application/xml,GET,18.65.39.56,/,990650303,18.65.39.100,Amazon Web Services,2,False,,,,,,cloudfront,True,,,
ea-data.stn010pdx.ctr.sophos.com,,403,243,ea-data.stn010pdx.ctr.sophos.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2023-07-23T23:59:59Z,CN=ea-data.stn010pdx.ctr.sophos.com,ea-data.stn010pdx.ctr.sophos.com,ea-data.stn010pdx.ctr.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7e243644f2f3e64c11f3f846155828e4,a3a1ac420f1a8f32082da5bd6d76f3b17798bc98bf44c93b220c43c7e3114b3f,ctls,ea-data.stn010pdx.ctr.sophos.com,443,https://ea-data.stn010pdx.ctr.sophos.com:443,https,AmazonS3,application/xml,GET,18.66.122.43,/,14373115,18.66.122.95,Amazon Web Services,2,False,,,,,,cloudfront,True,,,
ea-data.stn100bom.ctr.sophos.com,,403,243,ea-data.stn100bom.ctr.sophos.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-06T00:00:00Z,2024-01-04T23:59:59Z,CN=ea-data.stn100bom.ctr.sophos.com,ea-data.stn100bom.ctr.sophos.com,ea-data.stn100bom.ctr.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,bf4fab81568a2250e33dcd56f83935e6,1b70e9d6a808920cb207ba0ce03370158e4194982b3f9515a67ad00be9f0ed44,ctls,ea-data.stn100bom.ctr.sophos.com,443,https://ea-data.stn100bom.ctr.sophos.com:443,https,AmazonS3,application/xml,GET,13.32.99.15,/,82777783,13.32.99.9,Amazon Web Services,2,False,,,,,,cloudfront,True,,,
ea-data.stn100syd.ctr.sophos.com,,403,243,ea-data.stn100syd.ctr.sophos.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-06T00:00:00Z,2024-01-04T23:59:59Z,CN=ea-data.stn100syd.ctr.sophos.com,ea-data.stn100syd.ctr.sophos.com,ea-data.stn100syd.ctr.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7a556f8a0bb76d18bf1d57ad879f0bb5,5659162546a5adc8848f62868c82913276aace1aa75af2e37d69bf08d0eb48c1,ctls,ea-data.stn100syd.ctr.sophos.com,443,https://ea-data.stn100syd.ctr.sophos.com:443,https,AmazonS3,application/xml,GET,18.66.147.7,/,-882638603,18.66.147.2,Amazon Web Services,2,False,,,,,,cloudfront,True,,,
ea-data.stn100yul.ctr.sophos.com,,403,243,ea-data.stn100yul.ctr.sophos.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-06T00:00:00Z,2024-01-04T23:59:59Z,CN=ea-data.stn100yul.ctr.sophos.com,ea-data.stn100yul.ctr.sophos.com,ea-data.stn100yul.ctr.sophos.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,26d8d48310df96711a360ff41ae238c7,55c2ef4dd488a11ea7d9b14a2519d9d199f57aee02f63604c93a5e97bc2da823,ctls,ea-data.stn100yul.ctr.sophos.com,443,https://ea-data.stn100yul.ctr.sophos.com:443,https,AmazonS3,application/xml,GET,18.66.97.72,/,-1969911365,18.66.97.95,Amazon Web Services,2,False,,,,,,cloudfront,True,,,
ec98xp7n.stn100bom.ctr.sophos.com,,401,145,ec98xp7n.stn100bom.ctr.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-15T00:00:00Z,2024-04-13T23:59:59Z,CN=ec98xp7n.stn100bom.ctr.sophos.com,ec98xp7n.stn100bom.ctr.sophos.com,dlp-report-service-alt.stn100bom.ctr.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,872a85076af053d48f3bea657f20e1e1,ab30638cec6453be28cacf01792070ef20c6993fb131929f410b436baec78944,ctls,ec98xp7n.stn100bom.ctr.sophos.com,443,https://ec98xp7n.stn100bom.ctr.sophos.com:443,https,,application/json,GET,13.127.26.194,/,-830472633,13.126.51.208,,1,False,,,,,,,,,,
ege7fijg.cloudstation.us-east-2.prod.hydra.sophos.com,,401,145,ege7fijg.cloudstation.us-east-2.prod.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-11T00:00:00Z,2024-06-08T23:59:59Z,CN=ege7fijg.cloudstation.us-east-2.prod.hydra.sophos.com,ege7fijg.cloudstation.us-east-2.prod.hydra.sophos.com,phishing-campaign-cloudstation-us-east-2.prod.hydra.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,5d6b7c8c199a708a0477c55f1429ba18,b747169de578252d1f7a6469dae8229951f9cb9d7c46796c489a36ea08fac555,ctls,ege7fijg.cloudstation.us-east-2.prod.hydra.sophos.com,443,https://ege7fijg.cloudstation.us-east-2.prod.hydra.sophos.com:443,https,,application/json,GET,3.140.67.110,/,-2133385709,3.139.120.195,,1,False,,,,,,,,,,
eh94egta.cloudstation.eu-west-1.dev.hydra.sophos.com,503 Service Temporarily Unavailable,503,564,eh94egta.cloudstation.eu-west-1.dev.hydra.sophos.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-07T00:00:00Z,2024-04-04T23:59:59Z,CN=eh94egta.cloudstation.eu-west-1.dev.hydra.sophos.com,eh94egta.cloudstation.eu-west-1.dev.hydra.sophos.com,template-store-shim-cloudstation-eu-west-1.dev.hydra.sophos.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,49b98de331a6f8c726efd9af55b92e78,c9ab0f2321a4da28c1ce5d886d2ff67d942d1462f45db94dc758a8e14607c5d9,ctls,eh94egta.cloudstation.eu-west-1.dev.hydra.sophos.com,443,https://eh94egta.cloudstation.eu-west-1.dev.hydra.sophos.com:443,https,awselb/2.0,text/html,GET,34.248.248.114,/,2051366281,34.248.248.114,,13,False,,,,,,,,,,
